state, learning_error, dispersion, majority_error, threshold 
bp_step,0.32978723404255317,3.105311441305991E-4,0.3404255319148936,0.9904193328310404,
bp_step,0.32978723404255317,3.416025638209863E-4,0.3404255319148936,0.9894638753919813,
bp_step,0.32978723404255317,3.793194046471937E-4,0.3404255319148936,0.9883374825373703,
bp_step,0.32978723404255317,4.246481787290035E-4,0.3404255319148936,0.98699271994407,
bp_step,0.32978723404255317,4.7987582571851206E-4,0.3404255319148936,0.985367121085986,
bp_step,0.32978723404255317,5.482003813760405E-4,0.3404255319148936,0.9833741542375642,
bp_step,0.32978723404255317,6.342092628758289E-4,0.3404255319148936,0.9808914016401621,
bp_step,0.32978723404255317,7.446433810029962E-4,0.3404255319148936,0.9777416272396571,
bp_step,0.32978723404255317,8.896665582101004E-4,0.3404255319148936,0.9736617012568152,
bp_step,0.32978723404255317,0.0010850155035979636,0.3404255319148936,0.9682503894875054,
