state, learning_error, dispersion, majority_error, threshold 
bp_step,0.32450331125827814,0.002829433704635731,0.33774834437086093,0.8306900881278942,
bp_step,0.32450331125827814,0.0021000145739741294,0.33774834437086093,0.5370621205532145,
bp_step,0.31125827814569534,0.006802868450787647,0.33774834437086093,0.46061370177001637,
bp_step,0.33774834437086093,0.009250521074129825,0.33774834437086093,0.0,
bp_step,0.33774834437086093,0.008846065885349308,0.33774834437086093,0.0,
bp_step,0.32450331125827814,0.00701532302229857,0.33774834437086093,0.6783364557146903,
bp_step,0.32450331125827814,0.007227033905003566,0.33774834437086093,0.6230130395078693,
bp_step,0.31788079470198677,0.008918348692338651,0.33774834437086093,0.6066104939760929,
bp_step,0.31788079470198677,0.010358590727580164,0.33774834437086093,0.628390327880497,
bp_step,0.31788079470198677,0.011093730158396653,0.33774834437086093,0.6483301139964092,
resub,0.32450331125827814,0.013195644769224857,0.33774834437086093,0.6773445931327031,
