state, learning_error, dispersion, majority_error, threshold 
bp_step,0.33112582781456956,2.638092463566055E-4,0.33774834437086093,0.9831131254115512,
bp_step,0.33112582781456956,3.8232840287888425E-4,0.33774834437086093,0.9777111273930459,
bp_step,0.33112582781456956,6.040768331313506E-4,0.33774834437086093,0.968967709517145,
bp_step,0.33112582781456956,0.0010373539282464428,0.33774834437086093,0.9536186535329232,
bp_step,0.33112582781456956,0.001962047767968267,0.33774834437086093,0.9239735450234257,
bp_step,0.32450331125827814,0.003993660989965675,0.33774834437086093,0.8713529699883817,
bp_step,0.33112582781456956,0.0071801705532495985,0.33774834437086093,0.744479497167488,
bp_step,0.33774834437086093,0.005267161354325589,0.33774834437086093,0.0,
bp_step,0.31788079470198677,0.004255574366259118,0.33774834437086093,0.5740799758316464,
bp_step,0.31125827814569534,0.008138873567995253,0.33774834437086093,0.616590209804365,
resub,0.31125827814569534,1.524769519181124E-4,0.33774834437086093,0.6788413084059491,
bp_step,0.32450331125827814,0.001963468222369702,0.33774834437086093,0.6396578170235776,
bp_step,0.31788079470198677,0.004613256911565333,0.33774834437086093,0.6255328456384617,
bp_step,0.31788079470198677,0.005200764080182774,0.33774834437086093,0.6390368885859765,
bp_step,0.31788079470198677,0.004499419927151083,0.33774834437086093,0.6452512579832368,
bp_step,0.32450331125827814,0.0040799158284661186,0.33774834437086093,0.6437274923379945,
bp_step,0.31788079470198677,0.004324476468716698,0.33774834437086093,0.6393808551373087,
bp_step,0.32450331125827814,0.004704613285647419,0.33774834437086093,0.6362223406609946,
bp_step,0.31788079470198677,0.004826996465877809,0.33774834437086093,0.6391458417454177,
bp_step,0.31788079470198677,0.004787907173683048,0.33774834437086093,0.6391914965955936,
bp_step,0.31788079470198677,0.0048072380189788655,0.33774834437086093,0.6388583808458832,
resub,0.304635761589404,9.06746399126579E-4,0.33774834437086093,0.673255458227266,
bp_step,0.33112582781456956,0.0030510793007691994,0.33774834437086093,0.6372412540641621,
bp_step,0.31788079470198677,0.0055447798118981595,0.33774834437086093,0.6261513810111929,
bp_step,0.31125827814569534,0.005890314167374178,0.33774834437086093,0.6411659205608184,
bp_step,0.31788079470198677,0.005209999860566694,0.33774834437086093,0.6444676892738599,
bp_step,0.32450331125827814,0.004935541238984875,0.33774834437086093,0.6406417970300164,
bp_step,0.31788079470198677,0.0052568291811805334,0.33774834437086093,0.6381537367599766,
bp_step,0.31788079470198677,0.005627282216053464,0.33774834437086093,0.6368559836325713,
bp_step,0.31788079470198677,0.005737173902232495,0.33774834437086093,0.6386085943924517,
bp_step,0.31125827814569534,0.005725834701521326,0.33774834437086093,0.6395633738545621,
bp_step,0.31125827814569534,0.005790524848983347,0.33774834437086093,0.6388284158271491,
resub,0.2781456953642384,0.0019331058501012022,0.33774834437086093,0.6720890437866525,
bp_step,0.32450331125827814,0.0041028262804754245,0.33774834437086093,0.6366061426305705,
bp_step,0.31125827814569534,0.006658661193684523,0.33774834437086093,0.6258845727433381,
bp_step,0.304635761589404,0.0070463019598032695,0.33774834437086093,0.639509436572433,
bp_step,0.31125827814569534,0.0063964532333471436,0.33774834437086093,0.6436981287479078,
bp_step,0.31788079470198677,0.0061670189030540445,0.33774834437086093,0.6397303849522011,
bp_step,0.31125827814569534,0.006546104353635673,0.33774834437086093,0.6358264153164497,
bp_step,0.304635761589404,0.006969469805393258,0.33774834437086093,0.6361867266831402,
bp_step,0.304635761589404,0.007122730568810076,0.33774834437086093,0.6379999270290131,
bp_step,0.304635761589404,0.007155661699208005,0.33774834437086093,0.6385587207440893,
bp_step,0.304635761589404,0.007272303960816129,0.33774834437086093,0.6375251139367102,
resub,0.2847682119205298,0.003562660947305618,0.33774834437086093,0.67114210012106,
bp_step,0.31788079470198677,0.005748963680954122,0.33774834437086093,0.6341233853837674,
bp_step,0.2980132450331126,0.008376568927289108,0.33774834437086093,0.6251282550120305,
bp_step,0.2980132450331126,0.008832319113047049,0.33774834437086093,0.6376458889664253,
bp_step,0.304635761589404,0.008235626443954813,0.33774834437086093,0.6423400719651284,
bp_step,0.31125827814569534,0.00806951646823617,0.33774834437086093,0.6381280727006953,
bp_step,0.304635761589404,0.008526408656876594,0.33774834437086093,0.6340054399315557,
bp_step,0.2980132450331126,0.00902455247159073,0.33774834437086093,0.6346388189612697,
bp_step,0.2980132450331126,0.009242297478735062,0.33774834437086093,0.6364350986505024,
bp_step,0.304635761589404,0.009341077108871998,0.33774834437086093,0.6362145966370143,
bp_step,0.304635761589404,0.009534020565961865,0.33774834437086093,0.6351410823681156,
resub,0.2781456953642384,0.0059197045226604406,0.33774834437086093,0.6709975142776345,
bp_step,0.31125827814569534,0.008141687490648253,0.33774834437086093,0.6350380865447078,
bp_step,0.2913907284768212,0.010932647187310018,0.33774834437086093,0.6227779856468709,
bp_step,0.2980132450331126,0.011521190429955475,0.33774834437086093,0.6340416585085982,
bp_step,0.2980132450331126,0.011011553203642888,0.33774834437086093,0.6397329475800826,
bp_step,0.2980132450331126,0.01096026976533726,0.33774834437086093,0.6412398726033677,
bp_step,0.2913907284768212,0.011573071084853281,0.33774834437086093,0.6365503578564746,
bp_step,0.2913907284768212,0.012224154743266546,0.33774834437086093,0.6347636025277283,
bp_step,0.2913907284768212,0.01257184823924895,0.33774834437086093,0.6363842794633165,
bp_step,0.2913907284768212,0.012803887604599495,0.33774834437086093,0.6370803264817553,
bp_step,0.2913907284768212,0.013154999912153631,0.33774834437086093,0.6359648052211948,
resub,0.24503311258278146,0.009857705794581673,0.33774834437086093,0.6726379808640381,
bp_step,0.2913907284768212,0.012250581355088386,0.33774834437086093,0.6299799162420168,
bp_step,0.2781456953642384,0.015573108065664809,0.33774834437086093,0.6241293539159456,
bp_step,0.271523178807947,0.016646141856943686,0.33774834437086093,0.6411522259442828,
bp_step,0.271523178807947,0.01653096440897739,0.33774834437086093,0.6440060652837831,
bp_step,0.271523178807947,0.01692759230051999,0.33774834437086093,0.6374969913623818,
bp_step,0.271523178807947,0.01807554697519076,0.33774834437086093,0.6329376322847362,
bp_step,0.2582781456953642,0.019264292287237028,0.33774834437086093,0.6382764457926104,
bp_step,0.2582781456953642,0.020109706538209426,0.33774834437086093,0.6396561437493091,
bp_step,0.2582781456953642,0.020853396477720332,0.33774834437086093,0.6402787295696264,
bp_step,0.2582781456953642,0.02177504232239802,0.33774834437086093,0.6380843965782772,
resub,0.23178807947019867,0.01993507445290066,0.33774834437086093,0.6837419909346628,
...restart 0
bp_step,0.33774834437086093,0.0018268456498000685,0.33774834437086093,0.0,
bp_step,0.33774834437086093,0.0024808728952424586,0.33774834437086093,0.0,
bp_step,0.33774834437086093,0.003296141965446142,0.33774834437086093,0.0,
bp_step,0.33774834437086093,0.004634531256678787,0.33774834437086093,0.0,
bp_step,0.33774834437086093,0.0068856705724265055,0.33774834437086093,0.0,
bp_step,0.33774834437086093,0.010450192822394455,0.33774834437086093,0.0,
bp_step,0.33774834437086093,0.013681712119682055,0.33774834437086093,0.0,
bp_step,0.33774834437086093,0.01012571619809799,0.33774834437086093,0.0,
bp_step,0.33774834437086093,0.0015792146641481208,0.33774834437086093,0.0,
bp_step,0.31788079470198677,0.002312371565727167,0.33774834437086093,0.6204942403608713,
