state, learning_error, dispersion, majority_error, threshold 
bp_step,0.31788079470198677,6.904627484615178E-4,0.33774834437086093,0.5622532289540809,
bp_step,0.31125827814569534,0.006881835973226669,0.33774834437086093,0.46420953053180813,
bp_step,0.32450331125827814,0.009698938540687485,0.33774834437086093,0.4989926833764193,
bp_step,0.32450331125827814,0.009878860021568014,0.33774834437086093,0.6196706922486375,
bp_step,0.31125827814569534,0.008315640558469561,0.33774834437086093,0.6947001582056277,
bp_step,0.31125827814569534,0.007671311015169824,0.33774834437086093,0.6575864219215612,
bp_step,0.31125827814569534,0.008550143387442866,0.33774834437086093,0.6321985671223007,
bp_step,0.304635761589404,0.009639420026588907,0.33774834437086093,0.6335792360687287,
bp_step,0.304635761589404,0.010224481751744174,0.33774834437086093,0.6502906617230741,
bp_step,0.31125827814569534,0.010472532142611568,0.33774834437086093,0.6622432339404543,
bp_step,0.31125827814569534,0.010890060811023394,0.33774834437086093,0.6534585366294685,
bp_step,0.31125827814569534,0.01163503648569364,0.33774834437086093,0.6371569121948435,
bp_step,0.304635761589404,0.012475840555173034,0.33774834437086093,0.6409543005917491,
bp_step,0.31125827814569534,0.013208082927621101,0.33774834437086093,0.6422885454447672,
bp_step,0.304635761589404,0.013891076202180774,0.33774834437086093,0.6474415967279683,
bp_step,0.304635761589404,0.014706343611679773,0.33774834437086093,0.6437944626477613,
bp_step,0.31125827814569534,0.01568828549064849,0.33774834437086093,0.6351358127959833,
bp_step,0.31125827814569534,0.0167094918803935,0.33774834437086093,0.6357876247061109,
bp_step,0.304635761589404,0.017700211408951394,0.33774834437086093,0.6346685917444219,
bp_step,0.304635761589404,0.018762595693371797,0.33774834437086093,0.6401270721988815,
bp_step,0.31125827814569534,0.020000933426997713,0.33774834437086093,0.6290393748882777,
bp_step,0.31125827814569534,0.021340950767556266,0.33774834437086093,0.6299596986716827,
bp_step,0.304635761589404,0.02266029337804154,0.33774834437086093,0.6372282695663506,
bp_step,0.304635761589404,0.024040245320750442,0.33774834437086093,0.6340880174013827,
bp_step,0.304635761589404,0.025653188235240654,0.33774834437086093,0.6301188910036789,
bp_step,0.304635761589404,0.027401344085956958,0.33774834437086093,0.6279348253585489,
bp_step,0.304635761589404,0.029044109201100454,0.33774834437086093,0.6256905474885279,
bp_step,0.304635761589404,0.030770799230984025,0.33774834437086093,0.6199617421866737,
bp_step,0.304635761589404,0.03296500460121099,0.33774834437086093,0.6181917688102105,
bp_step,0.2980132450331126,0.03519220297686443,0.33774834437086093,0.622025671649811,
bp_step,0.2980132450331126,0.036850864496889346,0.33774834437086093,0.6384084231014959,
bp_step,0.304635761589404,0.03908914527326135,0.33774834437086093,0.6024588272649601,
bp_step,0.2980132450331126,0.042711067229381006,0.33774834437086093,0.6069036994855315,
bp_step,0.2980132450331126,0.04438162297493109,0.33774834437086093,0.6243953481008134,
bp_step,0.2980132450331126,0.044131958563960794,0.33774834437086093,0.5983071847436006,
bp_step,0.2913907284768212,0.05090359137673839,0.33774834437086093,0.5844029284134094,
bp_step,0.304635761589404,0.05396968128384483,0.33774834437086093,0.6752965685168516,
bp_step,0.31125827814569534,0.03887293558035798,0.33774834437086093,0.5006829852509083,
bp_step,0.2781456953642384,0.033940690468243884,0.33774834437086093,0.4253973637213811,
bp_step,0.31788079470198677,0.0526957150340408,0.33774834437086093,0.5296516215489318,
bp_step,0.31788079470198677,0.02414129449389546,0.33774834437086093,0.7134324941088002,
bp_step,0.31125827814569534,0.018999460358753772,0.33774834437086093,0.439944157181206,
bp_step,0.304635761589404,0.02155068779874847,0.33774834437086093,0.4325024904486323,
bp_step,0.31788079470198677,0.03398672639560929,0.33774834437086093,0.5218136155041033,
bp_step,0.2847682119205298,0.037096258086918965,0.33774834437086093,0.7602773211633076,
bp_step,0.31125827814569534,0.028717942938457197,0.33774834437086093,0.6166995378222095,
bp_step,0.304635761589404,0.023071948173257417,0.33774834437086093,0.531849341547173,
bp_step,0.2980132450331126,0.030828233045978815,0.33774834437086093,0.587840880692635,
bp_step,0.31788079470198677,0.03786553441272511,0.33774834437086093,0.6960174612256358,
bp_step,0.2847682119205298,0.035439458845528904,0.33774834437086093,0.663545669937385,
bp_step,0.2781456953642384,0.030685758823236986,0.33774834437086093,0.5761273881051838,
bp_step,0.31125827814569534,0.03624221956672613,0.33774834437086093,0.5699202303867026,
bp_step,0.32450331125827814,0.0448690422797845,0.33774834437086093,0.66417090617639,
bp_step,0.2847682119205298,0.04249543345168749,0.33774834437086093,0.6583544833541515,
bp_step,0.2781456953642384,0.03583676123882673,0.33774834437086093,0.5521467050347497,
bp_step,0.304635761589404,0.04403167317298384,0.33774834437086093,0.5768188545529521,
bp_step,0.304635761589404,0.0535853840175432,0.33774834437086093,0.705304773545198,
bp_step,0.31125827814569534,0.044292274945248455,0.33774834437086093,0.6125051967959305,
bp_step,0.2980132450331126,0.032008930104197475,0.33774834437086093,0.49170034836911036,
bp_step,0.304635761589404,0.0470573640480092,0.33774834437086093,0.5514493683490771,
bp_step,0.2913907284768212,0.05388046220813514,0.33774834437086093,0.7536401095543351,
bp_step,0.31125827814569534,0.03991112808199204,0.33774834437086093,0.5823989279846655,
bp_step,0.304635761589404,0.025767058210908023,0.33774834437086093,0.46413868267611424,
bp_step,0.32450331125827814,0.03901329535730558,0.33774834437086093,0.48586758749075676,
bp_step,0.2980132450331126,0.05058747561971488,0.33774834437086093,0.7061351791542445,
bp_step,0.31125827814569534,0.04362955575045979,0.33774834437086093,0.6571019755119591,
bp_step,0.2847682119205298,0.03162095006451937,0.33774834437086093,0.5282353759970448,
bp_step,0.31125827814569534,0.03884328609135279,0.33774834437086093,0.5521495909508851,
bp_step,0.2913907284768212,0.0523616040339574,0.33774834437086093,0.6777087417474074,
bp_step,0.2913907284768212,0.04937094787629159,0.33774834437086093,0.6776740748224406,
bp_step,0.2781456953642384,0.03796495000051969,0.33774834437086093,0.5417199641788846,
bp_step,0.304635761589404,0.04310711866926875,0.33774834437086093,0.5357982007722253,
bp_step,0.2980132450331126,0.058658934024913956,0.33774834437086093,0.6728095977234031,
bp_step,0.2913907284768212,0.05380877677556861,0.33774834437086093,0.6743853360218685,
bp_step,0.2781456953642384,0.0388778418858845,0.33774834437086093,0.5133350112260865,
bp_step,0.304635761589404,0.04502608865010549,0.33774834437086093,0.5210635691780685,
bp_step,0.304635761589404,0.0626785049462274,0.33774834437086093,0.6733017799464205,
bp_step,0.31125827814569534,0.05418800030779447,0.33774834437086093,0.6706046627630939,
bp_step,0.2847682119205298,0.03636569061991568,0.33774834437086093,0.492647514372667,
bp_step,0.31125827814569534,0.04200794696812593,0.33774834437086093,0.5032571452583842,
bp_step,0.2980132450331126,0.061429477607082617,0.33774834437086093,0.6581483909979478,
bp_step,0.2847682119205298,0.05573777068011421,0.33774834437086093,0.7019940501757314,
bp_step,0.2980132450331126,0.03927087689505526,0.33774834437086093,0.5184957151992096,
bp_step,0.2913907284768212,0.04004668153062585,0.33774834437086093,0.49939170557935053,
bp_step,0.2980132450331126,0.06021640973602127,0.33774834437086093,0.634040090664943,
bp_step,0.26490066225165565,0.05921362454218215,0.33774834437086093,0.7127141876291533,
bp_step,0.304635761589404,0.044705653966056746,0.33774834437086093,0.5370532006062502,
bp_step,0.2847682119205298,0.040980465736546345,0.33774834437086093,0.5032353988128302,
bp_step,0.304635761589404,0.06210909696380629,0.33774834437086093,0.6168510349664127,
bp_step,0.26490066225165565,0.06297735232623591,0.33774834437086093,0.7299884461210333,
bp_step,0.304635761589404,0.04846934192113961,0.33774834437086093,0.541215291149106,
bp_step,0.2781456953642384,0.04148481986223285,0.33774834437086093,0.4949023473197328,
bp_step,0.304635761589404,0.06430333243714481,0.33774834437086093,0.6034063941799742,
bp_step,0.271523178807947,0.06551620995163765,0.33774834437086093,0.7339838566289373,
bp_step,0.304635761589404,0.050503561703989286,0.33774834437086093,0.542067265118464,
bp_step,0.2847682119205298,0.04030361943344973,0.33774834437086093,0.4838214628078098,
bp_step,0.2980132450331126,0.06391693240551266,0.33774834437086093,0.5902675094755337,
bp_step,0.2847682119205298,0.06732692215753788,0.33774834437086093,0.7341837095644483,
bp_step,0.304635761589404,0.0532071496088522,0.33774834437086093,0.5568518845271511,
bp_step,0.2847682119205298,0.04005369303257289,0.33774834437086093,0.48134924679516417,
bp_step,0.304635761589404,0.06287585595627421,0.33774834437086093,0.5756128062661465,
bp_step,0.2980132450331126,0.06969702756112495,0.33774834437086093,0.7359370479884768,
bp_step,0.304635761589404,0.05692195989762061,0.33774834437086093,0.5744309426556653,
bp_step,0.2913907284768212,0.04162952380310769,0.33774834437086093,0.5067838417421731,
bp_step,0.2980132450331126,0.06356928199159118,0.33774834437086093,0.5799523370470635,
bp_step,0.304635761589404,0.07259213774052853,0.33774834437086093,0.7452472837544605,
bp_step,0.304635761589404,0.060239631384485404,0.33774834437086093,0.5823113635472812,
bp_step,0.2913907284768212,0.04293239861911613,0.33774834437086093,0.4846549692501058,
bp_step,0.2980132450331126,0.064769606037826,0.33774834437086093,0.5695681344862308,
bp_step,0.2980132450331126,0.0750934416415564,0.33774834437086093,0.7487960653435634,
bp_step,0.304635761589404,0.06261172230476986,0.33774834437086093,0.5869847076574151,
bp_step,0.2847682119205298,0.04334626399769426,0.33774834437086093,0.4801940562005897,
bp_step,0.2980132450331126,0.06486970955302529,0.33774834437086093,0.5596889616454712,
bp_step,0.304635761589404,0.0770475266304016,0.33774834437086093,0.7479521438350182,
bp_step,0.304635761589404,0.06488312903036642,0.33774834437086093,0.5962046475907876,
bp_step,0.271523178807947,0.044331167456322706,0.33774834437086093,0.4823017968107589,
bp_step,0.2980132450331126,0.06445354267644732,0.33774834437086093,0.5499535123996838,
bp_step,0.31125827814569534,0.0790971951527486,0.33774834437086093,0.7175845390518396,
bp_step,0.304635761589404,0.06757192965622438,0.33774834437086093,0.6073349129342172,
bp_step,0.2781456953642384,0.046240486004899384,0.33774834437086093,0.4847829626803851,
bp_step,0.2980132450331126,0.06442021039380619,0.33774834437086093,0.5407514377770429,
bp_step,0.304635761589404,0.08141190108925955,0.33774834437086093,0.7066960348126665,
bp_step,0.304635761589404,0.0702535733188675,0.33774834437086093,0.6162795171007771,
bp_step,0.2781456953642384,0.048164941526830596,0.33774834437086093,0.48501685329172606,
bp_step,0.2980132450331126,0.06435205241767139,0.33774834437086093,0.5303432832160251,
bp_step,0.304635761589404,0.08364707067553356,0.33774834437086093,0.6941160246052747,
bp_step,0.2980132450331126,0.07262518429488707,0.33774834437086093,0.6404338320900476,
bp_step,0.2781456953642384,0.04994946075290663,0.33774834437086093,0.4843617528004311,
bp_step,0.304635761589404,0.06367347866849082,0.33774834437086093,0.5206644686021551,
bp_step,0.2980132450331126,0.08559482011307629,0.33774834437086093,0.6843694960195437,
bp_step,0.2913907284768212,0.07488823873034478,0.33774834437086093,0.6515651455761622,
bp_step,0.271523178807947,0.05217236857398788,0.33774834437086093,0.48689329222480027,
bp_step,0.31125827814569534,0.06247225434956527,0.33774834437086093,0.4954269860503685,
bp_step,0.2980132450331126,0.08731274290286084,0.33774834437086093,0.6759127301173601,
bp_step,0.2781456953642384,0.077214179926545,0.33774834437086093,0.6657460124437693,
bp_step,0.2781456953642384,0.055036893545652776,0.33774834437086093,0.49093244757563564,
bp_step,0.304635761589404,0.0609991598883971,0.33774834437086093,0.49259430388123066,
bp_step,0.2980132450331126,0.08878833705369082,0.33774834437086093,0.6594357935941391,
bp_step,0.2781456953642384,0.07951374785330567,0.33774834437086093,0.6870920272294894,
