weights,lambda_0,lambda_1,lambda_2,lambda_3,lambda_4,lambda_5,lambda_6,lambda_7,lambda_8,lambda_9,lambda_10,lambda_11,lambda_12,lambda_13,lambda_14,lambda_15,lambda_16,lambda_17,lambda_18,lambda_19,lambda_20,lambda_21,lambda_22,lambda_23,lambda_24,lambda_25,lambda_26,lambda_27,lambda_28,lambda_29,lambda_30,lambda_31,lambda_32,lambda_33,lambda_34,lambda_35,lambda_36,lambda_37,lambda_38,lambda_39,lambda_40,lambda_41,lambda_42,lambda_43,lambda_44,lambda_45,lambda_46,lambda_47,lambda_48,lambda_49,lambda_50,lambda_51,lambda_52,lambda_53,lambda_54,lambda_55,lambda_56,lambda_57,lambda_58,lambda_59,lambda_60,lambda_61,lambda_62,lambda_63,lambda_64,lambda_65,lambda_66,lambda_67,lambda_68,lambda_69,lambda_70,lambda_71,lambda_72,lambda_73,lambda_74,lambda_75,lambda_76,lambda_77,lambda_78,lambda_79,lambda_80,lambda_81,lambda_82,lambda_83,lambda_84,lambda_85,lambda_86,lambda_87,lambda_88,lambda_89,lambda_90,lambda_91,lambda_92,lambda_93,lambda_94,lambda_95,lambda_96,lambda_97,lambda_98,lambda_99,lambda_100,lambda_101,lambda_102,lambda_103,lambda_104,lambda_105,lambda_106,lambda_107,lambda_108,lambda_109,lambda_110,lambda_111,lambda_112,lambda_113,lambda_114,lambda_115,lambda_116,lambda_117,lambda_118,lambda_119,lambda_120,lambda_121,lambda_122,lambda_123,lambda_124,lambda_125,lambda_126,lambda_127,lambda_128,lambda_129,lambda_130,lambda_131,lambda_132,lambda_133,lambda_134,lambda_135,lambda_136,lambda_137,lambda_138,lambda_139,lambda_140,lambda_141,lambda_142,lambda_143,lambda_144,lambda_145,lambda_146,lambda_147,lambda_148,lambda_149,lambda_150,lambda_151,lambda_152,lambda_153,lambda_154,lambda_155,lambda_156,lambda_157,lambda_158,lambda_159,lambda_160,lambda_161,lambda_162,lambda_163,lambda_164,lambda_165,lambda_166,lambda_167,lambda_168,lambda_169,lambda_170,lambda_171,lambda_172,lambda_173,lambda_174,lambda_175,lambda_176,lambda_177,lambda_178,lambda_179,lambda_180,lambda_181,lambda_182,lambda_183,lambda_184,lambda_185,lambda_186,lambda_187,lambda_188,lambda_189,lambda_190,lambda_191,lambda_192,lambda_193,lambda_194,lambda_195,lambda_196,lambda_197,lambda_198,lambda_199,lambda_200,lambda_201,lambda_202,lambda_203,lambda_204,lambda_205,lambda_206,lambda_207,lambda_208,lambda_209,lambda_210,lambda_211,lambda_212,lambda_213,lambda_214,lambda_215,lambda_216,lambda_217,lambda_218,lambda_219,lambda_220,lambda_221,lambda_222,lambda_223,lambda_224,lambda_225,lambda_226,lambda_227,lambda_228,lambda_229,lambda_230,lambda_231,lambda_232,lambda_233,lambda_234,lambda_235,lambda_236,lambda_237,lambda_238,lambda_239,lambda_240,lambda_241,lambda_242,atomLambda_1 = c_28,atomLambda_2 = c_14,atomLambda_3 = c_16,atomLambda_4 = n_31,atomLambda_5 = o_40,atomLambda_6 = i_95,atomLambda_7 = o_51,atomLambda_8 = c_25,atomLambda_9 = n_36,atomLambda_10 = c_21,atomLambda_11 = cl_93,atomLambda_12 = n_34,atomLambda_13 = o_52,atomLambda_14 = o_41,atomLambda_15 = br_94,atomLambda_16 = c_194,atomLambda_17 = n_35,atomLambda_18 = o_49,atomLambda_19 = c_29,atomLambda_20 = o_45,atomLambda_21 = n_32,atomLambda_22 = c_27,atomLambda_23 = f_92,atomLambda_24 = c_19,atomLambda_25 = n_38,atomLambda_26 = h_8,atomLambda_27 = c_232,atomLambda_28 = c_22,atomLambda_29 = o_42,atomLambda_30 = c_230,atomLambda_31 = h_3,atomLambda_32 = c_26,atomLambda_33 = c_10,atomLambda_34 = c_195,atomLambda_35 = h_1,atomLambda_36 = o_50,bondLambda_1 = 2,bondLambda_2 = 3,bondLambda_3 = 7,bondLambda_4 = 1,bondLambda_5 = 4,bondLambda_6 = 5,
atomKappa_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8162569750290345,0.4145645211324639,0.6827124230032025,0.16966576629780986,0.3532594807877422,0.056093700877374364,0.2528497067814937,0.6349021751540646,0.31580997685891304,0.09290138003258665,-0.601465096967457,-3.560639438892398,0.21612233575452083,-0.08376338222079747,0.10494413963356533,0.6296847991167847,-1.5713636926395165,0.14780753203575323,5.903655985649249,0.7854554094628797,-0.8011564521171475,3.372989865477557,-0.16973749964218798,1.1253288534200592,0.5284270700463104,0.09739734828368575,0.16576957945365092,-2.179789432613375,-0.03903878416309412,0.2877359148667352,-2.917171388868455,-0.35878620913087744,1.9736440385282017,2.226355491806848,-1.3894498066187664,-0.9946991095509764,0,0,0,0,0,0,
atomKappa_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0837608079305519,0.0902780963725818,0.352654870934071,0.8451426522272713,0.07123979130092596,0.07031223130729157,0.111369222741889,0.29907030601548606,0.12588796394733245,-0.25483408334832114,0.07928908571262916,-0.148226122148969,0.3138548792903482,-0.021830744139374938,0.2252432530514671,0.2699987236091704,-0.40558372460134673,0.20598385134978175,1.761380985566145,0.058853933589892826,-0.25834555003138027,1.6097146484050853,0.018575150781220587,0.15290066964531543,0.20408843554157538,0.11328038948650396,0.045261922489772545,-1.0993539211168335,0.6618412831839217,0.12446650380551703,-0.8367608363699112,-0.4397063062650112,0.49376103691749934,0.7205031852502559,-0.2503881184353424,-0.31378476323700716,0,0,0,0,0,0,
atomKappa_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.173383535513992,0.28967352139152686,0.635548551574714,0.2604955838895823,0.41876261214931515,0.3801686994760211,0.4673478073173765,0.1278877216453639,0.001309106519727513,-0.5709778030680651,-0.7251993140209653,-3.323541301563507,0.4914414038567744,0.07847119374823804,0.23903662066050455,0.4176076608026006,-1.3577484683515026,0.3729960472125353,5.684444849967983,0.17167818335490867,-0.982089289701305,3.6445147904710735,0.2578444110781731,0.10487387117767633,0.3768005974969378,0.4490446376528128,0.2754149468563775,-2.3119677233140936,0.26878712680795397,0.21519047705676633,-2.6916980510948405,-0.9903015994109787,2.124225218459941,2.227234661659484,-1.2377978028615961,-1.0033925902011949,0,0,0,0,0,0,
bondKappa_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6399768254205686,0.32467534108878754,0.974459904598675,-0.5082615790983398,0.11680784840428779,0.09574468133828427,
bondKappa_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.613377787313222,0.0759601207850417,0.8142265081060698,-0.3941749249735306,0.22206125686627454,0.07213590133054079,
bondKappa_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3458848508316692,0.060671107724575,1.7807375147804283,-1.8808636865307926,0.12116235826231427,0.1342091001595594,
finalKappa,0.09710692196359634,0.8386138800169154,0.33842432392619615,0.172934223120204,0.35190438584626926,0.6312916443906407,0.3750969754812685,0.48462890703234357,0.19878699185922075,0.035557212159200186,0.2088645106502488,0.07163152491056221,0.6100900342565002,0.1265832255717452,0.44175537697897377,0.04676831747695564,0.14832556813949585,0.026260941250024258,0.19179526947186654,0.18982544043071822,0.25950200359486747,0.31901004995009463,0.3854588958807693,0.18357362221743082,0.409060270914304,0.4918008138138085,0.13487140830041686,0.07616970038134457,0.025757481460978435,0.6452813792045414,0.3240225984629514,0.12212561279918617,0.025203581192614528,0.22522950579047943,0.3988438991537468,0.46878430788741826,0.01320565648878628,0.05485264068104509,0.14365078266170253,0.11951892830566652,0.01547196751752833,0.10221719925900741,0.08380193689500873,0.08246651777081335,0.17497017442675347,1.186469995259761,0.08457710753501173,0.08172270096336604,0.5220214138337884,0.15281664977293347,0.09647806287002347,0.059278192155999186,0.08813826400905725,0.23903989077185003,0.6428547529498588,0.3408841250356954,0.2568877132313049,0.14550393738449374,0.2283900640577896,0.5570003288311962,0.26274918248758206,0.17265598335172852,0.4917862830340786,0.18677641977978104,0.05984351905353198,0.6427433748998012,0.24944804966912848,0.14405571676966394,0.17536343617771544,0.3175530975063108,0.23786303307693415,0.11232033432546042,0.4825020045925605,0.3542457834396038,0.4347358528133989,0.2827427998995655,0.3866630978938661,0.40782767227460875,0.18921093503922606,0.2588316145658727,0.6004538115789801,-0.013525553015702144,0.004086953660895215,0.011366428789341732,0.15878600280177874,0.1714368876853873,0.11113913320416959,1.005504358170349,0.6243244631722051,0.034166557673053134,0.2149553327936324,0.02809200719332998,0.13495378707862335,0.20361602989029262,0.23827574920513164,0.36783418311416316,0.3328655250513786,0.1793329657294308,0.003794704877670847,0.006425462360130484,0.23917964873279773,0.0754010992551285,0.1178822565970482,0.15604211112379507,0.020537629076035915,0.02099058498975404,0.561316742729615,0.25216196575965066,0.00841998001214962,0.1413775240223676,0.03758399279483236,0.00246091645411375,0.2169608018583563,-0.01471396773736626,0.015603023106148438,0.03278563798660069,0.18046216750720792,0.3282198783786036,0.2243556919306752,0.24080944442173402,1.1771820815273903,0.22824935371825128,0.2509593379943903,0.38380974407031193,0.022820701435879675,-0.01545171462142003,0.2719462838241895,-0.010511251009758972,0.5609974612154914,-0.021069059886358675,0.15055448276822153,0.11024989630774364,0.8315066386539559,0.35238406888982876,0.01666896441563018,0.24856407117476717,0.28252469689376924,0.3681527789193718,0.02977071955609039,0.21819394174474574,0.12118337185447815,0.12095923001819163,0.11832733355236309,0.19859948539381153,0.3324606716638567,0.2586730666580978,0.15766613963365372,-0.017995352106723563,0.07688274628209672,-0.002675561901707027,0.0510761177275081,0.10725141726615162,0.14417457467654213,0.06326204380661964,0.7746564298705794,0.3451433967898469,0.05026419787641803,0.014671987653923097,0.19069875341799458,0.188859766033933,0.5093577434302714,0.4142935020910058,0.21728839723231025,0.12618383771132655,0.8713048832570988,0.3283357817514154,0.2369341691792941,0.3241162128874232,0.7113931259870815,0.1764973432566256,0.7840540304679539,0.09972874254200594,0.1637714603213531,0.06070030718700907,0.07503414890277926,0.2601670689975164,0.17064249200173495,-0.01681549592804613,0.228775976107395,0.3756953157854721,0.2737231864276644,0.23726200825163654,0.5847253475872531,0.1601582434466573,0.2939563072506768,0.27487851083542514,0.1949733567847497,0.2536011123605121,0.15597690059821642,0.19636306185011757,0.5545280486872647,0.3496587852504616,0.18408753084592577,0.1031138468047916,0.09085287723953622,0.027479632219727598,0.034554039267990805,0.12416492109489767,0.034181532257093125,0.6505482804275982,0.338187601184502,0.429534792344565,-0.011375054417076357,0.03674185229691778,0.2998033470742714,-0.009985162620687592,0.5993365286876502,0.30904039741951483,0.10590165614238527,0.07023913685933644,0.2140012413987037,0.3918146008943098,0.13765129706521534,0.05813885625329523,0.11074047929784721,0.21946064360988274,0.3160166624822412,0.26956496688208365,0.4457425453620375,0.17820636074646337,0.42346648844680146,0.21713018604414222,0.6268754572626286,0.2320546686758297,0.2933005844636377,0.10979418143662384,0.09399070974983856,0.2567773139248635,0.09062115322972392,0.4715165609523931,0.038146266144981074,0.03790299224469487,0.24580936263667263,0.17295480440488986,0.22496512038806374,0.2009590572526118,0.3243859259962448,0.2551388230635656,0.3796724178517404,0.38352076955472764,0.4659596081119725,0.2743102223561188,0.2833447892239418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
