weights,lambda_0,lambda_1,lambda_2,lambda_3,lambda_4,lambda_5,lambda_6,lambda_7,lambda_8,lambda_9,lambda_10,lambda_11,lambda_12,lambda_13,lambda_14,lambda_15,lambda_16,lambda_17,lambda_18,lambda_19,lambda_20,lambda_21,lambda_22,lambda_23,lambda_24,lambda_25,lambda_26,lambda_27,lambda_28,lambda_29,lambda_30,lambda_31,lambda_32,lambda_33,lambda_34,lambda_35,lambda_36,lambda_37,lambda_38,lambda_39,lambda_40,lambda_41,lambda_42,lambda_43,lambda_44,lambda_45,lambda_46,lambda_47,lambda_48,lambda_49,lambda_50,lambda_51,lambda_52,lambda_53,lambda_54,lambda_55,lambda_56,lambda_57,lambda_58,lambda_59,lambda_60,lambda_61,lambda_62,lambda_63,lambda_64,lambda_65,lambda_66,lambda_67,lambda_68,lambda_69,lambda_70,lambda_71,lambda_72,lambda_73,lambda_74,lambda_75,lambda_76,lambda_77,lambda_78,lambda_79,lambda_80,lambda_81,lambda_82,lambda_83,lambda_84,lambda_85,lambda_86,lambda_87,lambda_88,lambda_89,lambda_90,lambda_91,lambda_92,lambda_93,lambda_94,lambda_95,lambda_96,lambda_97,lambda_98,lambda_99,lambda_100,lambda_101,lambda_102,lambda_103,lambda_104,lambda_105,lambda_106,lambda_107,lambda_108,lambda_109,lambda_110,lambda_111,lambda_112,lambda_113,lambda_114,lambda_115,lambda_116,lambda_117,lambda_118,lambda_119,lambda_120,lambda_121,lambda_122,lambda_123,lambda_124,lambda_125,lambda_126,lambda_127,lambda_128,lambda_129,lambda_130,lambda_131,lambda_132,lambda_133,lambda_134,lambda_135,lambda_136,lambda_137,lambda_138,lambda_139,lambda_140,lambda_141,lambda_142,lambda_143,lambda_144,lambda_145,lambda_146,lambda_147,lambda_148,lambda_149,lambda_150,lambda_151,lambda_152,lambda_153,lambda_154,lambda_155,lambda_156,lambda_157,lambda_158,lambda_159,lambda_160,lambda_161,lambda_162,lambda_163,lambda_164,lambda_165,lambda_166,lambda_167,lambda_168,lambda_169,lambda_170,lambda_171,lambda_172,lambda_173,lambda_174,lambda_175,lambda_176,lambda_177,lambda_178,lambda_179,lambda_180,lambda_181,lambda_182,lambda_183,lambda_184,lambda_185,lambda_186,lambda_187,lambda_188,lambda_189,lambda_190,lambda_191,lambda_192,lambda_193,lambda_194,lambda_195,lambda_196,lambda_197,lambda_198,lambda_199,lambda_200,lambda_201,lambda_202,lambda_203,lambda_204,lambda_205,lambda_206,lambda_207,lambda_208,lambda_209,lambda_210,lambda_211,lambda_212,lambda_213,lambda_214,lambda_215,lambda_216,lambda_217,lambda_218,lambda_219,lambda_220,lambda_221,lambda_222,lambda_223,lambda_224,lambda_225,lambda_226,lambda_227,lambda_228,lambda_229,lambda_230,lambda_231,lambda_232,lambda_233,lambda_234,lambda_235,lambda_236,lambda_237,lambda_238,lambda_239,lambda_240,lambda_241,lambda_242,atomLambda_1 = c_28,atomLambda_2 = c_14,atomLambda_3 = c_16,atomLambda_4 = n_31,atomLambda_5 = o_40,atomLambda_6 = i_95,atomLambda_7 = o_51,atomLambda_8 = c_25,atomLambda_9 = n_36,atomLambda_10 = c_21,atomLambda_11 = cl_93,atomLambda_12 = n_34,atomLambda_13 = o_52,atomLambda_14 = o_41,atomLambda_15 = br_94,atomLambda_16 = c_194,atomLambda_17 = n_35,atomLambda_18 = o_49,atomLambda_19 = c_29,atomLambda_20 = o_45,atomLambda_21 = n_32,atomLambda_22 = c_27,atomLambda_23 = f_92,atomLambda_24 = c_19,atomLambda_25 = n_38,atomLambda_26 = h_8,atomLambda_27 = c_232,atomLambda_28 = c_22,atomLambda_29 = o_42,atomLambda_30 = c_230,atomLambda_31 = h_3,atomLambda_32 = c_26,atomLambda_33 = c_10,atomLambda_34 = c_195,atomLambda_35 = h_1,atomLambda_36 = o_50,bondLambda_1 = 2,bondLambda_2 = 3,bondLambda_3 = 7,bondLambda_4 = 1,bondLambda_5 = 4,bondLambda_6 = 5,
atomKappa_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.605632099429794,1.0449287191858037,2.5731121746365417,0.22493519465891473,0.8671435660684504,0.14228615208903836,0.3322716590213323,0.6890484090955333,0.10710994702448727,-0.2685454621669624,-1.080500908261626,-6.918625875427989,0.614773996955036,-0.1927526717667081,0.06945990929751919,0.9847048775459608,-4.062382844462673,0.3280856916224142,8.463168210808085,0.5315849832667997,-2.1781370368325046,3.39692435929236,-0.1413727247273064,1.2567946510989532,0.9908935293065692,0.011867660739382516,0.4388938021000679,-2.6050931874251644,-0.11693453556190847,0.5088664374585559,-6.8625108923461475,1.992069521269743,4.580860359146645,4.610366861325319,-3.0960345362853747,-1.9516358432349807,0,0,0,0,0,0,
atomKappa_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1509247136269236,0.12776473916297906,0.47857852220855657,0.8488281537398774,0.09443311497213458,0.07613258247028593,0.11685423148996318,0.30375833433921545,0.10847987731402126,-0.29491767429598625,0.036419749669243225,-0.42766228792452393,0.342018381470987,-0.031262111143177146,0.2222730955592838,0.29661797373944093,-0.6084018265584143,0.21840454596663647,1.9706103897705707,0.038608096251679144,-0.3300205677680709,1.590051334418747,0.01422009062917491,0.16174609192878842,0.241277294817998,0.10601803152124331,0.06432562169762293,-1.2543376908455104,0.6556351431207746,0.14138952071989858,-1.230653354903422,-0.2783670457310912,0.6453479591569213,0.912445779694771,-0.3676488124908507,-0.39295314832174616,0,0,0,0,0,0,
atomKappa_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9417081795765596,0.8684056063950318,2.395176844267022,0.3101182448831775,0.8449238849095456,0.4579715557589204,0.5405330778889764,0.17819176399259287,-0.19129492133443504,-1.101233690928063,-1.142206162688187,-6.3754858281293165,0.8222607004845827,-0.018651566055217374,0.20926836569071652,0.742091380098816,-3.708116126401452,0.5416508651450492,8.212244141909132,-0.05979865879967345,-2.2730956992947604,3.6582169758693057,0.28774754744079983,0.2251488692968445,0.7832793081711426,0.3718887404200306,0.5402551622267465,-2.7345313666202697,0.19748452503210107,0.4225912321529965,-6.3058131769596795,0.9189890875911082,4.7024493951307935,4.500715391792017,-2.7568706953231676,-1.8909154817935856,0,0,0,0,0,0,
bondKappa_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3559812773790898,0.3677250123897301,1.025829179774547,-1.3485009037277338,0.13857876837723432,0.11751560131123086,
bondKappa_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.309902768090782,0.11815834342187213,0.8655699577949852,-1.2263690027207763,0.24329291282288545,0.09336755728715163,
bondKappa_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1142014729825773,0.10571632282757006,1.9012752400803397,-2.8581416162304785,0.1447702393844983,0.15781698128174343,
finalKappa,0.21807258890866354,0.9671491795910969,0.4729554518505361,0.301469522694383,0.48795406699611416,0.7736707032405599,0.5096281034056064,0.627007965882261,0.35275099781111374,-0.014106856703817113,0.15937834046141533,0.02940777869714533,0.5606038640676662,0.07722623683797776,0.39993667403727584,0.004544571263538378,0.10650686519779749,-0.008063636378680615,0.30000895305328096,0.30693583607130515,0.3688345012188006,0.4361204455906808,0.5114049858090287,0.30218548672942636,0.5183927685382402,0.6104126783258026,0.249827566631642,0.09220999478608685,0.04272857288547843,0.6651693195782736,0.3409936898874544,0.1400470086252001,0.04587738502357702,0.2451174461642157,0.41951770298471447,0.49506827046045293,0.008116883244300101,0.049781464107688224,0.13963030879893762,0.1144477517323114,0.010416850762510069,0.09821395900468158,0.07978146303224358,0.07846327751648756,0.17231283758736016,1.1989205424228497,0.09815409075940905,0.09614612561381378,0.5355983970581798,0.16753939796984657,0.11190011575846703,0.07370161680644682,0.10356031689750074,0.25772162382134,0.8058286124573317,0.5130057916506409,0.41919563677025695,0.31762560399943846,0.4096144634888139,0.7287599653434601,0.4250571060265339,0.34441561986399605,0.6583093391026514,0.14608458622172066,0.019651674395670796,0.60681876364741,0.20925620501126926,0.10432044495751698,0.1401605636980147,0.2816284862539207,0.2026601605972334,0.08142332679797795,0.6389891661473771,0.5210884242871353,0.5794040713224974,0.449585440747099,0.5638121553487409,0.5632451265947446,0.33387915354832515,0.41424906888601615,0.7369411353332481,-0.06318962187871979,-0.04539921652793872,-0.030857317424076068,0.10929983261294691,0.12207989895162254,0.06932043026247223,0.9632806119569458,0.5825057602305034,-1.5801995565180343E-4,0.19522202373057693,0.008170391281379008,0.11715715318116812,0.1836944139783434,0.2181502037902051,0.3499208839010024,0.3150688911539202,0.16141966651627251,-0.012164748367245752,-0.0452157980500235,0.18794692229696752,0.029016939859117668,0.06664953016121979,0.1051695102746197,-0.025194806352956872,-0.02539357440625824,0.5155843073006331,0.21121967340481057,0.0033312067676633827,0.13630634744901243,0.033563518932067465,-0.002610260119242391,0.21190568510333768,-0.018717207991692488,0.011582549243383597,0.028782397732274676,0.17780483066781458,0.3259838010876075,0.22209333993179387,0.2388330569566297,1.174919729528503,0.2259594567954058,0.2489606695924885,0.3818333566052033,0.02082203303398116,-0.017137691657220507,0.26610798969996297,-0.016302765562547936,0.5559206525941666,-0.026860574439147553,0.14480828256064746,0.10522142969770572,0.826429830032631,0.3473556022797933,0.012609022021045406,0.20787223761670662,0.24233285223590598,0.3322281676669816,-0.010421125101771183,0.17845866993259896,0.08598049937477861,0.0850346187658001,0.08312446107266352,0.16770247786632825,0.31435352859078564,0.24043561320889384,0.14103806616037093,-0.036232805555929726,0.05850061068681316,-0.01936516350430143,0.034448044254223584,0.09056181566355756,0.1289021483666289,0.021562502592921057,0.7336708457128356,0.3062618482789195,0.009278613718675013,-0.02564205973579439,0.1527635930204256,0.14997821752300425,0.4714225830326975,0.3782669800860922,0.3255020808137237,0.24329423335191508,0.9806373808810332,0.44544617739200143,0.362880259107555,0.44272807739941866,0.8207256236110164,0.29510920776862226,0.8990101887991699,0.04808748213185031,0.11253873388552413,0.014316147790996638,0.023801422466950783,0.20929446814834102,0.12491005657274186,-0.06319965532405784,0.1830435406784018,0.33475302343063024,0.37543331187320444,0.3491033844430138,0.6760715071952693,0.2719996196380311,0.415863563370499,0.3768310189381739,0.28631951639276815,0.35555362046326083,0.24019452819563505,0.20881360901319437,0.5681050319116561,0.36408220990090795,0.1976645140703223,0.11783659500170318,0.10627493012797984,0.041903056870174885,0.04997609215643392,0.14284665414438633,0.028343238132865916,0.6447567658748151,0.3331107925631708,0.42374327779177323,-0.01712125462464928,0.031713385686880105,0.29472653845294033,-0.015013629230725281,0.5952765862930651,0.31885928548363285,0.11703210559641293,0.08030815839595895,0.22513169085273177,0.4042763365980157,0.14891698406329912,0.06820787778991672,0.12200616629593428,0.23183972091356472,0.4725038240370577,0.43640760772961684,0.5904107638711317,0.3450490015939978,0.6006155459016825,0.37254764036428445,0.7715436757717274,0.38747212299597106,0.42978790821790114,0.06809464022292466,0.053005125592094686,0.21789576541393407,0.04963556907198024,0.4312025135626731,2.1110574741010752E-4,-9.785562662318113E-4,0.20787420223910372,0.13692828239997568,0.38031714881396783,0.36779434020751645,0.4576228742480763,0.4219741060184711,0.5579393678750677,0.5287118233294381,0.5991965563638023,0.41950127613082844,0.39696433037018264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
