weights,lambda_0,lambda_1,lambda_2,lambda_3,lambda_4,lambda_5,lambda_6,lambda_7,lambda_8,lambda_9,lambda_10,lambda_11,lambda_12,lambda_13,lambda_14,lambda_15,lambda_16,lambda_17,lambda_18,lambda_19,lambda_20,lambda_21,lambda_22,lambda_23,lambda_24,lambda_25,lambda_26,lambda_27,lambda_28,lambda_29,lambda_30,lambda_31,lambda_32,lambda_33,lambda_34,lambda_35,lambda_36,lambda_37,lambda_38,lambda_39,lambda_40,lambda_41,lambda_42,lambda_43,lambda_44,lambda_45,lambda_46,lambda_47,lambda_48,lambda_49,lambda_50,lambda_51,lambda_52,lambda_53,lambda_54,lambda_55,lambda_56,lambda_57,lambda_58,lambda_59,lambda_60,lambda_61,lambda_62,lambda_63,lambda_64,lambda_65,lambda_66,lambda_67,lambda_68,lambda_69,lambda_70,lambda_71,lambda_72,lambda_73,lambda_74,lambda_75,lambda_76,lambda_77,lambda_78,lambda_79,lambda_80,lambda_81,lambda_82,lambda_83,lambda_84,lambda_85,lambda_86,lambda_87,lambda_88,lambda_89,lambda_90,lambda_91,lambda_92,lambda_93,lambda_94,lambda_95,lambda_96,lambda_97,lambda_98,lambda_99,lambda_100,lambda_101,lambda_102,lambda_103,lambda_104,lambda_105,lambda_106,lambda_107,lambda_108,lambda_109,lambda_110,lambda_111,lambda_112,lambda_113,lambda_114,lambda_115,lambda_116,lambda_117,lambda_118,lambda_119,lambda_120,lambda_121,lambda_122,lambda_123,lambda_124,lambda_125,lambda_126,lambda_127,lambda_128,lambda_129,lambda_130,lambda_131,lambda_132,lambda_133,lambda_134,lambda_135,lambda_136,lambda_137,lambda_138,lambda_139,lambda_140,lambda_141,lambda_142,lambda_143,lambda_144,lambda_145,lambda_146,lambda_147,lambda_148,lambda_149,lambda_150,lambda_151,lambda_152,lambda_153,lambda_154,lambda_155,lambda_156,lambda_157,lambda_158,lambda_159,lambda_160,lambda_161,lambda_162,lambda_163,lambda_164,lambda_165,lambda_166,lambda_167,lambda_168,lambda_169,lambda_170,lambda_171,lambda_172,lambda_173,lambda_174,lambda_175,lambda_176,lambda_177,lambda_178,lambda_179,lambda_180,lambda_181,lambda_182,lambda_183,lambda_184,lambda_185,lambda_186,lambda_187,lambda_188,lambda_189,lambda_190,lambda_191,lambda_192,lambda_193,lambda_194,lambda_195,lambda_196,lambda_197,lambda_198,lambda_199,lambda_200,lambda_201,lambda_202,lambda_203,lambda_204,lambda_205,lambda_206,lambda_207,lambda_208,lambda_209,lambda_210,lambda_211,lambda_212,lambda_213,lambda_214,lambda_215,lambda_216,lambda_217,lambda_218,lambda_219,lambda_220,lambda_221,lambda_222,lambda_223,lambda_224,lambda_225,lambda_226,lambda_227,lambda_228,lambda_229,lambda_230,lambda_231,lambda_232,lambda_233,lambda_234,lambda_235,lambda_236,lambda_237,lambda_238,lambda_239,lambda_240,lambda_241,lambda_242,atomLambda_1 = c_28,atomLambda_2 = c_14,atomLambda_3 = c_16,atomLambda_4 = n_31,atomLambda_5 = o_40,atomLambda_6 = i_95,atomLambda_7 = o_51,atomLambda_8 = c_25,atomLambda_9 = n_36,atomLambda_10 = c_21,atomLambda_11 = cl_93,atomLambda_12 = n_34,atomLambda_13 = o_52,atomLambda_14 = o_41,atomLambda_15 = br_94,atomLambda_16 = c_194,atomLambda_17 = n_35,atomLambda_18 = o_49,atomLambda_19 = c_29,atomLambda_20 = o_45,atomLambda_21 = n_32,atomLambda_22 = c_27,atomLambda_23 = f_92,atomLambda_24 = c_19,atomLambda_25 = n_38,atomLambda_26 = h_8,atomLambda_27 = c_232,atomLambda_28 = c_22,atomLambda_29 = o_42,atomLambda_30 = c_230,atomLambda_31 = h_3,atomLambda_32 = c_26,atomLambda_33 = c_10,atomLambda_34 = c_195,atomLambda_35 = h_1,atomLambda_36 = o_50,bondLambda_1 = 2,bondLambda_2 = 3,bondLambda_3 = 7,bondLambda_4 = 1,bondLambda_5 = 4,bondLambda_6 = 5,
atomKappa_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.721029526453702,0.35622457291544657,0.5952149985701822,0.16604575940847185,0.29077398119437137,0.04937024232852139,0.24752403444788884,0.630155408669407,0.3367619081190835,0.11098360187726089,-0.5615226223389573,-3.2886935483758193,0.18993309036133466,-0.07116771213793537,0.10848645605708228,0.603077875575833,-1.3689186043895607,0.13570164831106082,5.515365953632534,0.8022542880365789,-0.7152685813285016,3.392527269081065,-0.17057878229636483,1.116701305535142,0.47042445143758643,0.10296936729287058,0.15013726380707368,-2.179349534576051,-0.033966532667719464,0.2657683510052978,-2.604067143670426,-0.4318207728174361,1.8259362487997934,2.020542026174038,-1.261838384192218,-0.9043006247173534,0,0,0,0,0,0,
atomKappa_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0704834630485522,0.08374257296516752,0.34064364715939555,0.8446827794282321,0.06454393432401666,0.06942708229586689,0.11066075208639851,0.2983699592948623,0.12889120383878103,-0.250139117630516,0.08577190154467974,-0.10671117869010682,0.31011291527915924,-0.0199827762195542,0.2257938886980517,0.26645117206801405,-0.3763272184023859,0.20437435316043778,1.7073411742066884,0.061313046767053875,-0.24899103618869728,1.6116995936375593,0.019237697686530927,0.15179858124712128,0.19644999725422835,0.11413369782295406,0.04317816501032291,-1.0948504637818817,0.6626140493541431,0.12148452568334653,-0.787425368201073,-0.44916024793453196,0.47612470051811057,0.6902841402795077,-0.23340564155165702,-0.30072803581701907,0,0,0,0,0,0,
atomKappa_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0796402458463685,0.23624514038345093,0.5524067879963609,0.2571775684462312,0.3637613688641503,0.3739613261859106,0.4622962147677626,0.12338689487900427,0.02091096843891025,-0.541656560456367,-0.6889819496552991,-3.0715654067523426,0.46865121254808395,0.09006249356737613,0.24226641469281296,0.3929998615879884,-1.1619248715600612,0.36137260503809354,5.310282314732336,0.18709415036949378,-0.8990309688499225,3.6643167194025987,0.2571321208285019,0.09684855914463911,0.32353775070160884,0.4541039507644947,0.2600648534439516,-2.3023522556304266,0.2735754390739985,0.19418942529415037,-2.3983544534981713,-1.049962315913121,1.9744207731691805,2.026566062739925,-1.1206965765132242,-0.9177033087823422,0,0,0,0,0,0,
bondKappa_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5788844552252098,0.3217410647590184,0.9410205789988441,-0.43075974756128693,0.11508097998222427,0.09401781291622076,
bondKappa_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5546467496388039,0.07309657860242645,0.7830369830920051,-0.3148165714731998,0.220380133725212,0.0704547781894782,
bondKappa_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2780425531149146,0.05759145207888526,1.7370162244286684,-1.8071511649363572,0.11929848022645746,0.13234522212370262,
finalKappa,0.0884498954532839,0.8292491523829176,0.3273508629406629,0.163569495486205,0.34182569059000845,0.6193329501788336,0.36402351449573517,0.47267021282053856,0.1857604474609712,0.03776687062059586,0.21109158101259853,0.07282055682507171,0.612317104618849,0.12883513905371927,0.44289474782954147,0.047957349391465266,0.14946493899006214,0.026566171527550964,0.18308168676440797,0.18031254529043028,0.24897473109880447,0.30949715480980405,0.375137298642718,0.17207885322878239,0.3985329984182409,0.4803060448251596,0.12302311737747627,0.07392579750155195,0.0233565540407413,0.6424377490279258,0.3216216710427156,0.11956503684514266,0.022173204248185703,0.22238587561386644,0.3958135222093181,0.4653107124352621,0.013560261335248354,0.05520835769611169,0.1437898531431687,0.11987464532073301,0.01582961491430603,0.10234801787052436,0.08394100737647454,0.0825973363823303,0.17488783934473603,1.184331459262373,0.08226176383305694,0.07912206945507821,0.5197060701318331,0.15032095731877723,0.09367342916851697,0.05667756064771107,0.08533363030755076,0.23595240173021895,0.6312204907951728,0.3283775941236183,0.2435808904631951,0.132997406472415,0.21499970951205977,0.5426593717855496,0.2494423597194727,0.1583150263060797,0.4772813255755156,0.1883176292453081,0.06135828850909215,0.6434575002124835,0.2509628191246895,0.1455496740336445,0.17598893163029894,0.318267222818996,0.23848852852951768,0.1123458195761415,0.47041020786443855,0.3411810848398153,0.42158160416215135,0.26967810129977693,0.3726107650293918,0.39354828156063304,0.1760566863879777,0.244552223851897,0.5867388504947322,-0.011315894554306644,0.006314024023245415,0.012555460703851315,0.16101307316412847,0.17368880116736132,0.11227850405473641,1.006693390084856,0.6254638340227704,0.03447178795058006,0.21653136073964077,0.029717122304542005,0.13620713017737554,0.2052411450015042,0.23995351621842745,0.36911782668456256,0.334118868150132,0.1806166092998307,0.004759660470130052,0.008755117726582893,0.24150581935858143,0.07685834480599471,0.12020842722283176,0.15837129883392814,0.02192677845796442,0.02244783054062054,0.5627058921115443,0.2528911318737234,0.008774584858611698,0.1417332410374341,0.03772306327629805,0.0028166334691803537,0.21731844925513358,-0.014583149125849102,0.01574209358761424,0.03291645659811784,0.18037983242519054,0.32852108783847606,0.22466622665396846,0.2410442891836549,1.1774926162506871,0.2285697395536126,0.2512008535463963,0.3840445888322326,0.02306221698788614,-0.01528429966647787,0.2723645650252114,-0.010095291273750211,0.5612319175297872,-0.02065310015034999,0.15096875592485587,0.11047322902105816,0.8317410949682517,0.3526074016031436,0.01671521779029135,0.25010528064029414,0.28403946634933014,0.36886690423205704,0.03128548901165054,0.21968789900872623,0.12180886730706093,0.12167335533087643,0.11895282900494585,0.19862497064449297,0.3339050160949149,0.2601566228316229,0.15883433781417877,-0.016511795933199017,0.07840864583139256,-0.001485747288799171,0.052244315908033516,0.10844123187905935,0.14510149355325175,0.0648174522709161,0.7761611212255112,0.34602181147646527,0.05176888923134829,0.01613053508275614,0.1914670080107947,0.1897381807205496,0.5101259980230732,0.4146389641395235,0.2085748145248517,0.11667094257103858,0.8607776107610392,0.31882288661112473,0.22661257194124154,0.31262144389877433,0.7008658534910219,0.16500257426797718,0.7722057395450138,0.10205839790845839,0.1660976309471368,0.06215755273787578,0.07736031952856283,0.26249625670764903,0.1720316413836633,-0.015358250377179585,0.2301651254893234,0.37642448189954486,0.26467735809735626,0.22731786279110572,0.5744842873947107,0.15021409798612664,0.2831013013742253,0.2635806018357412,0.18473229659220716,0.24230320336082797,0.14506175066465413,0.19422452585272798,0.5522127049853094,0.3470581537421741,0.18177218714397156,0.10061815435063544,0.08804824353802974,0.024879000711439593,0.0317494055664843,0.1210774320532672,0.03459981345811491,0.6509642401636053,0.3384220574987988,0.4299507520805742,-0.01096078126044187,0.03696518501023264,0.3000378033885682,-0.009761829907372803,0.5993827820623119,0.3069388741775269,0.10360091264385814,0.0678164016993904,0.21170049790017717,0.38931007618640046,0.135004922022457,0.055716121093349114,0.10809410425508889,0.2166960265396663,0.30392486575411926,0.25650026828229505,0.43258829671078997,0.16514166214667425,0.409414155582327,0.2028507953301676,0.6137212086113825,0.21777527796185503,0.2795856233793881,0.11134958990092032,0.09549540110476859,0.2576557286114819,0.09212584458465396,0.47297510838122603,0.03891452073778117,0.03878140693131139,0.24657761722947283,0.17330026645340812,0.21214213137475568,0.18705529030681547,0.31112693244558637,0.24123505611776805,0.36466993756812927,0.3690387087895711,0.4527006145613139,0.2598281615909624,0.2701781571934299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
