weights,lambda_0,lambda_1,lambda_2,lambda_3,lambda_4,lambda_5,lambda_6,lambda_7,lambda_8,lambda_9,lambda_10,lambda_11,lambda_12,lambda_13,lambda_14,lambda_15,lambda_16,lambda_17,lambda_18,lambda_19,lambda_20,lambda_21,lambda_22,lambda_23,lambda_24,lambda_25,lambda_26,lambda_27,lambda_28,lambda_29,lambda_30,lambda_31,lambda_32,lambda_33,lambda_34,lambda_35,lambda_36,lambda_37,lambda_38,lambda_39,lambda_40,lambda_41,lambda_42,lambda_43,lambda_44,lambda_45,lambda_46,lambda_47,lambda_48,lambda_49,lambda_50,lambda_51,lambda_52,lambda_53,lambda_54,lambda_55,lambda_56,lambda_57,lambda_58,lambda_59,lambda_60,lambda_61,lambda_62,lambda_63,lambda_64,lambda_65,lambda_66,lambda_67,lambda_68,lambda_69,lambda_70,lambda_71,lambda_72,lambda_73,lambda_74,lambda_75,lambda_76,lambda_77,lambda_78,lambda_79,lambda_80,lambda_81,lambda_82,lambda_83,lambda_84,lambda_85,lambda_86,lambda_87,lambda_88,lambda_89,lambda_90,lambda_91,lambda_92,lambda_93,lambda_94,lambda_95,lambda_96,lambda_97,lambda_98,lambda_99,lambda_100,lambda_101,lambda_102,lambda_103,lambda_104,lambda_105,lambda_106,lambda_107,lambda_108,lambda_109,lambda_110,lambda_111,lambda_112,lambda_113,lambda_114,lambda_115,lambda_116,lambda_117,lambda_118,lambda_119,lambda_120,lambda_121,lambda_122,lambda_123,lambda_124,lambda_125,lambda_126,lambda_127,lambda_128,lambda_129,lambda_130,lambda_131,lambda_132,lambda_133,lambda_134,lambda_135,lambda_136,lambda_137,lambda_138,lambda_139,lambda_140,lambda_141,lambda_142,lambda_143,lambda_144,lambda_145,lambda_146,lambda_147,lambda_148,lambda_149,lambda_150,lambda_151,lambda_152,lambda_153,lambda_154,lambda_155,lambda_156,lambda_157,lambda_158,lambda_159,lambda_160,lambda_161,lambda_162,lambda_163,lambda_164,lambda_165,lambda_166,lambda_167,lambda_168,lambda_169,lambda_170,lambda_171,lambda_172,lambda_173,lambda_174,lambda_175,lambda_176,lambda_177,lambda_178,lambda_179,lambda_180,lambda_181,lambda_182,lambda_183,lambda_184,lambda_185,lambda_186,lambda_187,lambda_188,lambda_189,lambda_190,lambda_191,lambda_192,lambda_193,lambda_194,lambda_195,lambda_196,lambda_197,lambda_198,lambda_199,lambda_200,lambda_201,lambda_202,lambda_203,lambda_204,lambda_205,lambda_206,lambda_207,lambda_208,lambda_209,lambda_210,lambda_211,lambda_212,lambda_213,lambda_214,lambda_215,lambda_216,lambda_217,lambda_218,lambda_219,lambda_220,lambda_221,lambda_222,lambda_223,lambda_224,lambda_225,lambda_226,lambda_227,lambda_228,lambda_229,lambda_230,lambda_231,lambda_232,lambda_233,lambda_234,lambda_235,lambda_236,lambda_237,lambda_238,lambda_239,lambda_240,lambda_241,lambda_242,atomLambda_1 = c_28,atomLambda_2 = c_14,atomLambda_3 = c_16,atomLambda_4 = n_31,atomLambda_5 = o_40,atomLambda_6 = i_95,atomLambda_7 = o_51,atomLambda_8 = c_25,atomLambda_9 = n_36,atomLambda_10 = c_21,atomLambda_11 = cl_93,atomLambda_12 = n_34,atomLambda_13 = o_52,atomLambda_14 = o_41,atomLambda_15 = br_94,atomLambda_16 = c_194,atomLambda_17 = n_35,atomLambda_18 = o_49,atomLambda_19 = c_29,atomLambda_20 = o_45,atomLambda_21 = n_32,atomLambda_22 = c_27,atomLambda_23 = f_92,atomLambda_24 = c_19,atomLambda_25 = n_38,atomLambda_26 = h_8,atomLambda_27 = c_232,atomLambda_28 = c_22,atomLambda_29 = o_42,atomLambda_30 = c_230,atomLambda_31 = h_3,atomLambda_32 = c_26,atomLambda_33 = c_10,atomLambda_34 = c_195,atomLambda_35 = h_1,atomLambda_36 = o_50,bondLambda_1 = 2,bondLambda_2 = 3,bondLambda_3 = 7,bondLambda_4 = 1,bondLambda_5 = 4,bondLambda_6 = 5,
atomKappa_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93627899865722,0.4815388233115573,0.8207183047747394,0.17386378925457543,0.39369819322312766,0.06333705330490001,0.2585500847212677,0.6419414461263154,0.29636687523963434,0.008725736796976719,-0.658118624341295,-3.8937657568557946,0.24222765081196096,-0.09249061779629114,0.1024209551303069,0.6746430404744982,-1.787065081465632,0.16076270751755126,6.313434312480078,0.7675968193756667,-0.897521986658029,3.3571370131584555,-0.16607267314263302,1.1353306636354434,0.5571998379458799,0.09140837105730205,0.19096096520753053,-2.174454813601426,-0.04444230548492297,0.3122745833052796,-3.238825723803411,-0.25018775010985506,2.248846607051249,2.4384182200445235,-1.5413730343478815,-1.097305203987053,0,0,0,0,0,0,
atomKappa_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098887486393073,0.0970146425342601,0.3693369236036716,0.8456478222652409,0.0740037200082232,0.07116392500319586,0.11204931336889423,0.29999441638945296,0.12327488730102187,-0.26653570117513864,0.07138059428799216,-0.1937143023002402,0.31729232920876677,-0.02309744875877207,0.22486838114724605,0.2754613805501445,-0.434362523188352,0.20752711062893328,1.812806601169346,0.056498166316885416,-0.2676382810604591,1.6063460084174295,0.01825932720056509,0.15411151495417338,0.20682071570076135,0.11244638036976842,0.048318463247898964,-1.1120042676497626,0.6610800905906948,0.12748276067957084,-0.8866046009808888,-0.4267829455862966,0.5233775899890779,0.7482431790173767,-0.2684153914238474,-0.32738130364492307,0,0,0,0,0,0,
atomKappa_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2914241577890864,0.35162383628881544,0.7685831652570767,0.2643649014245538,0.4535972433923816,0.3868656076771782,0.47271031075338654,0.13454289372902883,-0.01706345542379045,-0.6619627953615892,-0.7765794755702903,-3.6328218643051127,0.5141680317801972,0.07039706768291153,0.2368470773818501,0.4593739838659101,-1.5669410386545441,0.385338691315104,6.08180040534084,0.1554081679921994,-1.0738476804815447,3.62485044327223,0.26130456625916326,0.11423524092473007,0.4027246867849425,0.4436489956997703,0.30021710024788034,-2.3179499825557257,0.2636522409782639,0.23860217476450377,-2.994970718353923,-0.9000415788107752,2.398942703997254,2.433597096336084,-1.3762083322100416,-1.100635075574731,0,0,0,0,0,0,
bondKappa_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6961164341359967,0.3280955125147584,0.9852916188899741,-0.5309743906994883,0.12087161734951521,0.0998084502835117,
bondKappa_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6681698657750074,0.07932024222027438,0.823892866560954,-0.4183347112642761,0.22603191021428579,0.07610655467855201,
bondKappa_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4041023777990973,0.06417782749901942,1.7958703481447749,-1.9095364792633507,0.12549021756400136,0.1385369594612465,
finalKappa,0.11366938642261748,0.8563003055029978,0.3546608911546378,0.19062064860628591,0.37074958415974346,0.6486370202644168,0.39133354270971027,0.5019742829061189,0.21507419990659704,0.032971566334225336,0.20628144615248836,0.06969535641676124,0.6075069697587394,0.12399910543584543,0.4398553530974655,0.04483214898315475,0.1464255442579884,0.02498099407813928,0.20889494730555594,0.20818091881968764,0.27534360563210164,0.33736552833906397,0.4051095624339215,0.20063674725738234,0.4249018729515382,0.5088639388537621,0.14983691414529332,0.07819458702143642,0.02796538075547929,0.6474585430645912,0.32623049775745117,0.1245240733550432,0.0275528127986026,0.2274066696505292,0.4011931307597354,0.4713193373088125,0.012487461148507966,0.05412823851800952,0.1430765467765161,0.11879452614263088,0.0147410659826145,0.10163983809861783,0.08322770100982116,0.08188915661042377,0.17456676361512571,1.1883915797128501,0.08670707940089219,0.08360471924234703,0.5241513856996665,0.15516382024052713,0.09855267509596334,0.061160210434980176,0.09021287623499709,0.24109165749182404,0.6638365956875601,0.36322562329694474,0.2763635364888006,0.1678454356457451,0.25213350747890556,0.5777932536217495,0.28222500574507775,0.1934489081422813,0.5101621196461121,0.18508219453511113,0.05821014090984714,0.6414129580942358,0.2478146715254439,0.14248199365736286,0.17411926608226674,0.31622268070074544,0.2366188629814855,0.11137017437042757,0.5044117492703367,0.3776542848559198,0.4542024255432476,0.30615130131588153,0.41161719082560916,0.4287312831012759,0.20867750776907498,0.2797352253925398,0.6178902942126575,-0.016111198840676924,0.0015038891631343188,0.009430260295540678,0.15620293830401832,0.16885276754948753,0.1092391093226612,1.003568189676554,0.6224244392906951,0.032886610501168013,0.21290938089123512,0.025987705887286758,0.1331892995247406,0.20151172858424965,0.23610971423587324,0.36602584040472447,0.33110103749749525,0.1775246230199929,0.00229039146944334,0.003737409897081033,0.23652197539149672,0.07315249001317967,0.1152245832557477,0.1534124976026915,0.01834799131594964,0.018741975747804854,0.5591271049695288,0.2503618116613229,0.00770178467187126,0.14065312185933168,0.03700975690964499,0.0017365142910781594,0.2162299003234427,-0.01529132889775574,0.01502878722096115,0.032208276826211295,0.1800587566955802,0.3278021852113412,0.22392635181722326,0.24044682804872647,1.176752741413932,0.2278078745586677,0.2505868893727284,0.38344712769730405,0.022448252814218382,-0.015757295820599596,0.27114473341659495,-0.011315234077811244,0.5603001433055862,-0.02187304295441094,0.14974799580175172,0.10955229547211455,0.8308093207440507,0.35168646805419895,0.016102902564305476,0.24686984593009717,0.2808913187500858,0.3668223621138065,0.02813734141240561,0.21662021863244466,0.11993920175902996,0.11962881321262622,0.1170831634569149,0.19764932543877875,0.3305689074951139,0.25673487020360436,0.15599348568835875,-0.01993354856121736,0.07489526613789624,-0.004381945764227631,0.04940346378221357,0.1055450334036307,0.14270152725366633,0.061563505776943035,0.7730494002905278,0.34359661994454815,0.04865716829636699,0.013156696591027235,0.18926362886710654,0.1873129891886352,0.5079226188793815,0.4129190458606779,0.2343880750659998,0.14453931610029608,0.8871464852943359,0.34669126014038465,0.25658483573244645,0.3411793379273749,0.7272347280243189,0.19356046829657725,0.7990195363128286,0.09704069007895638,0.16111378698005208,0.058451697945060055,0.0723764755614787,0.25753745547641377,0.16845285424164813,-0.01906410516999532,0.2265863383473082,0.3738951616871448,0.29161988678896794,0.2565524272463322,0.6004131126526353,0.17944866244135316,0.3146843579556326,0.2919064574686764,0.21066112185012884,0.2706290589937633,0.16984365442899782,0.19828464630320566,0.5566580205531427,0.3515408035294431,0.1862175027118066,0.10546101727238487,0.09292748946547609,0.029361650498708574,0.03662865149393038,0.1262166878148717,0.03337998184949757,0.6497442973595458,0.33749028327459646,0.42873080927651297,-0.01218154138354574,0.03604425146128809,0.29910602916436585,-0.010682763456317128,0.5987704668363276,0.3109182643968717,0.10801555273717217,0.07188124427495919,0.21611513799349016,0.3941746924870911,0.1395085078359889,0.059780963668917546,0.11259769006862141,0.22108146980805912,0.33792640716001743,0.29297346829839965,0.46520911809188614,0.20161486216277977,0.4484205813785443,0.2380337968708083,0.6463420299924767,0.2529582795024959,0.3107370670973124,0.10809564340694737,0.09238368016978764,0.25523053707956483,0.08901412364967294,0.47000126988949714,0.03671114159409268,0.03635621539939758,0.24437423808578448,0.17158034817456366,0.24805815407992518,0.22569587530795818,0.3440791251738203,0.27987564111891244,0.40610434176021976,0.4047767324146729,0.48565280728954796,0.2955661852160643,0.30005865796133235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
