weights,lambda_0,lambda_1,lambda_2,lambda_3,lambda_4,lambda_5,lambda_6,lambda_7,lambda_8,lambda_9,lambda_10,lambda_11,lambda_12,lambda_13,lambda_14,lambda_15,lambda_16,lambda_17,lambda_18,lambda_19,lambda_20,lambda_21,lambda_22,lambda_23,lambda_24,lambda_25,lambda_26,lambda_27,lambda_28,lambda_29,lambda_30,lambda_31,lambda_32,lambda_33,lambda_34,lambda_35,lambda_36,lambda_37,lambda_38,lambda_39,lambda_40,lambda_41,lambda_42,lambda_43,lambda_44,lambda_45,lambda_46,lambda_47,lambda_48,lambda_49,lambda_50,lambda_51,lambda_52,lambda_53,lambda_54,lambda_55,lambda_56,lambda_57,lambda_58,lambda_59,lambda_60,lambda_61,lambda_62,lambda_63,lambda_64,lambda_65,lambda_66,lambda_67,lambda_68,lambda_69,lambda_70,lambda_71,lambda_72,lambda_73,lambda_74,lambda_75,lambda_76,lambda_77,lambda_78,lambda_79,lambda_80,lambda_81,lambda_82,lambda_83,lambda_84,lambda_85,lambda_86,lambda_87,lambda_88,lambda_89,lambda_90,lambda_91,lambda_92,lambda_93,lambda_94,lambda_95,lambda_96,lambda_97,lambda_98,lambda_99,lambda_100,lambda_101,lambda_102,lambda_103,lambda_104,lambda_105,lambda_106,lambda_107,lambda_108,lambda_109,lambda_110,lambda_111,lambda_112,lambda_113,lambda_114,lambda_115,lambda_116,lambda_117,lambda_118,lambda_119,lambda_120,lambda_121,lambda_122,lambda_123,lambda_124,lambda_125,lambda_126,lambda_127,lambda_128,lambda_129,lambda_130,lambda_131,lambda_132,lambda_133,lambda_134,lambda_135,lambda_136,lambda_137,lambda_138,lambda_139,lambda_140,lambda_141,lambda_142,lambda_143,lambda_144,lambda_145,lambda_146,lambda_147,lambda_148,lambda_149,lambda_150,lambda_151,lambda_152,lambda_153,lambda_154,lambda_155,lambda_156,lambda_157,lambda_158,lambda_159,lambda_160,lambda_161,lambda_162,lambda_163,lambda_164,lambda_165,lambda_166,lambda_167,lambda_168,lambda_169,lambda_170,lambda_171,lambda_172,lambda_173,lambda_174,lambda_175,lambda_176,lambda_177,lambda_178,lambda_179,lambda_180,lambda_181,lambda_182,lambda_183,lambda_184,lambda_185,lambda_186,lambda_187,lambda_188,lambda_189,lambda_190,lambda_191,lambda_192,lambda_193,lambda_194,lambda_195,lambda_196,lambda_197,lambda_198,lambda_199,lambda_200,lambda_201,lambda_202,lambda_203,lambda_204,lambda_205,lambda_206,lambda_207,lambda_208,lambda_209,lambda_210,lambda_211,lambda_212,lambda_213,lambda_214,lambda_215,lambda_216,lambda_217,lambda_218,lambda_219,lambda_220,lambda_221,lambda_222,lambda_223,lambda_224,lambda_225,lambda_226,lambda_227,lambda_228,lambda_229,lambda_230,lambda_231,lambda_232,lambda_233,lambda_234,lambda_235,lambda_236,lambda_237,lambda_238,lambda_239,lambda_240,lambda_241,lambda_242,atomLambda_1 = c_28,atomLambda_2 = c_14,atomLambda_3 = c_16,atomLambda_4 = n_31,atomLambda_5 = o_40,atomLambda_6 = i_95,atomLambda_7 = o_51,atomLambda_8 = c_25,atomLambda_9 = n_36,atomLambda_10 = c_21,atomLambda_11 = cl_93,atomLambda_12 = n_34,atomLambda_13 = o_52,atomLambda_14 = o_41,atomLambda_15 = br_94,atomLambda_16 = c_194,atomLambda_17 = n_35,atomLambda_18 = o_49,atomLambda_19 = c_29,atomLambda_20 = o_45,atomLambda_21 = n_32,atomLambda_22 = c_27,atomLambda_23 = f_92,atomLambda_24 = c_19,atomLambda_25 = n_38,atomLambda_26 = h_8,atomLambda_27 = c_232,atomLambda_28 = c_22,atomLambda_29 = o_42,atomLambda_30 = c_230,atomLambda_31 = h_3,atomLambda_32 = c_26,atomLambda_33 = c_10,atomLambda_34 = c_195,atomLambda_35 = h_1,atomLambda_36 = o_50,bondLambda_1 = 2,bondLambda_2 = 3,bondLambda_3 = 7,bondLambda_4 = 1,bondLambda_5 = 4,bondLambda_6 = 5,
atomKappa_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1907054450449436,0.14388864305351382,0.03183374753745423,0.13441087098182297,-0.012014565709189975,0.006222011127671957,0.20215414436709053,0.582034733424468,0.5027482862858037,0.6667356471547332,0.13195653605478988,-0.021197746228005295,0.003050819005074512,0.05007228474560309,0.1344710162438127,0.26635261428077145,0.22141874771154635,0.03245788240070823,0.5868485754859701,0.8596224708040525,0.18878861876437267,0.5873776194670259,0.02832759779862214,1.041205824647719,0.21015010593686445,0.12285441505515007,0.01705538638495483,0.14830804695768793,0.025417950388685984,0.09732412906626939,-0.008672379943086398,0.5794687340162021,0.08138736872104682,0.1540636056091667,0.1188938222292387,0.11535886821836314,0,0,0,0,0,0,
atomKappa_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17711703015387137,0.06164347046983238,0.2199309588929495,0.8360664212199544,0.05239466829181625,0.05757083469632353,0.09743046856829721,0.2810123851966262,0.1822559051981386,0.012021164454474037,0.33409521106415097,0.9997583028706176,0.2579692965234735,0.020366597588040228,0.23492247027279972,0.1671282480114319,0.06670333285970044,0.1742691689526673,0.22799176843266758,0.07691125288774196,0.04499807873034202,0.14261044587711594,0.1026812840486131,0.13119931304010263,0.20287394430798092,0.11969072785338718,0.005855519977315567,-0.030269136379021892,0.6816181080883841,0.07365774725480749,0.05466550213500757,0.022623435950197262,0.05238099471034541,0.10795410189737338,0.20956469981406115,0.042905366540940876,0,0,0,0,0,0,
atomKappa_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44169778712279095,0.05802542047767043,0.01412407237671263,0.2264948000369975,0.10640875217981985,0.3318515300819864,0.4171834866669839,0.07550688215031306,0.18706848162857678,0.09770370057781728,5.567458030288098E-4,0.09186528950859923,0.2985501663284982,0.21080649691106904,0.2678001273508123,0.06281822723935065,0.45129734968194707,0.2576634941283806,0.3505683656064036,0.23408876572573756,0.03840302996023356,0.7246768637191289,0.46531204438684737,0.022701672133095766,0.09833342413895141,0.47017814491014653,0.12379985494453805,0.3668654075968708,0.3329856522658394,0.025276192380414376,0.16881378337485103,-0.012053383413181185,0.10399772924710982,0.11945807699009064,0.23522622835315285,0.11552670467892641,0,0,0,0,0,0,
bondKappa_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30701905294005266,0.29482525190947706,0.061659332532083,0.7696341010257258,0.07237263524459159,0.05130946817858807,
bondKappa_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2806930778526887,0.04797784460979246,0.0380091095602258,0.7202739638013096,0.18129874779613125,0.031373392260397426,
bondKappa_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016832474547343736,0.024505180868068133,0.3898536662852641,-0.06619942494167706,0.06351514248690215,0.07656188438414724,
finalKappa,0.015426997112765937,0.7416204247630251,0.2494714077827804,0.07594076786631328,0.23900725685261187,0.5240719770528348,0.2861440593378531,0.3774092396945336,0.09918800101788447,0.05744666427003175,0.22671347144243842,0.08919350586249591,0.6279389950486869,0.14030262021277215,0.45369609715425624,0.06433029842888977,0.16026628831477713,0.03846685354722818,0.09350881540365151,0.07350984277797161,0.1534355249503254,0.20269445229734379,0.2504362743656159,0.05613371557257549,0.3029937922697672,0.36436090716895736,0.016760355202579263,0.06877803636184793,0.013185734732092917,0.6318973677180016,0.31145085173406634,0.10421026495898768,0.005216190107045897,0.21184549430393784,0.3788565080681771,0.44624979644018103,0.032865232062465506,0.07278591305231127,0.1609788848890632,0.13745220067693323,0.03166413187708811,0.11708912367794942,0.1011300391223685,0.09733844218975538,0.18918683804329464,1.1751416011943454,0.06693854702062156,0.06249533241228101,0.5043828533193971,0.12867148450394827,0.06926769882782673,0.04005082360491486,0.060927899966860634,0.20758954401610366,0.5209067202654445,0.20023679493678342,0.12531848077729477,0.00485660728558025,0.06833529146713566,0.40343937304203903,0.13117995003357247,0.01909502756256953,0.3452520805482691,0.19745948014181022,0.0651344319069698,0.6465615029886607,0.2547389625225703,0.14382091317048384,0.17197915782502102,0.32137122559517817,0.23447875472423982,0.10665285818200616,0.3363901047210257,0.1862233339963793,0.2772272275570452,0.11472035045634203,0.19592801949849073,0.2246600790865981,0.03170230978287467,0.07566402137786742,0.42536922595422016,0.008363899095128474,0.021935914453085875,0.028928409741275352,0.1766349635939684,0.1851562823264141,0.12307985337945011,1.0230663391222858,0.6362651833474858,0.0463724699702573,0.24615288446371317,0.05796366730294929,0.16496428821501097,0.23348768999991293,0.266834259665988,0.39573755477774764,0.36287602618777065,0.20723633739301847,0.03285131320156886,0.026216926895727567,0.25382090988500455,0.08946773834500797,0.1325235177492515,0.16541297711916647,0.02761908914712755,0.035057224079633784,0.5683982028007075,0.2585473751221828,0.028079555585828992,0.1593107963936358,0.05491209502219238,0.02039418882538038,0.2331529662179151,1.5795668157612546E-4,0.03293112533350826,0.047657562405543245,0.1946788311237491,0.3494210245997289,0.24474819059485997,0.26128422763921716,1.1975745801915796,0.24784429356479487,0.27025336342506384,0.4042845272877958,0.04211472686655205,0.0044281033952591736,0.2929035686803163,0.008216144775920227,0.5782512159383968,-0.002341664100679636,0.16702954127489472,0.1244001498404508,0.8487603933768613,0.3665343224225328,0.028716350862452337,0.2592471315367951,0.2878156097472116,0.37197090700823926,0.03506163240952851,0.21795913814556556,0.1177990935017839,0.12477735810705654,0.11494305519966912,0.1929320092503562,0.3621159641915519,0.28642792018711144,0.18435986653623282,0.009759501422288461,0.10273806776404838,0.021201336329190697,0.0777698446300879,0.1311283154970484,0.16717528430144743,0.06917657043386692,0.7738043222638599,0.34178794029501314,0.04941209026969489,0.006882628871762995,0.17846167863272927,0.1855043095390944,0.49712066864501075,0.397826852972323,0.11900194316409642,0.009868240058578467,0.7652384046125553,0.21202018409866424,0.1019115476641361,0.19667630624257196,0.6053266473425387,0.04905743661177117,0.6659429773701132,0.11952020707760233,0.17841272147355722,0.07476694627688896,0.08967541005498429,0.2695379349928888,0.17772395207282543,-0.0027488568381664265,0.23585743617848565,0.38208072514800456,0.15375107212683473,0.09608942049477812,0.4556367523287785,0.018985655689798674,0.1308131620075116,0.12078646330035855,0.06588476152627361,0.09950906482544551,0.012798209222697875,0.185034667784709,0.5368894881728715,0.3304314166993784,0.16644897033153566,0.07896868153580841,0.06364251319733953,0.008252263668643102,0.007343675225794946,0.09271457433915309,0.055138817113219246,0.6692756762132729,0.3554413559074002,0.44826218813024704,0.005100004089595164,0.05089210582962517,0.31705710179716984,0.004165090912019646,0.6113839151344722,0.2920008577420825,0.08117474717533307,0.04255936212629301,0.18927433243165206,0.3591660302082412,0.10030921951956359,0.03045908152025129,0.07339840175219423,0.17544095594478565,0.16990476261070683,0.10154251743886061,0.2882339201056842,0.01018391130324092,0.2327314100514273,0.03396259285613767,0.46936683200627993,0.048887075487825775,0.1182159988388771,0.11570870806387125,0.09313860214311463,0.2534218574300301,0.089769045623,0.4637272021702331,0.025909191359716248,0.034547535749856494,0.23357228785140746,0.15648815528620347,0.0486979465349842,-9.38089928815927E-4,0.1339919108284015,0.05324167588213783,0.15124654841851082,0.16322317168030803,0.27556559294412675,0.054012624481698884,0.07230537076154832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
