weights,lambda_0,lambda_1,lambda_2,lambda_3,lambda_4,lambda_5,lambda_6,lambda_7,lambda_8,lambda_9,lambda_10,lambda_11,lambda_12,lambda_13,lambda_14,lambda_15,lambda_16,lambda_17,lambda_18,lambda_19,lambda_20,lambda_21,lambda_22,lambda_23,lambda_24,lambda_25,lambda_26,lambda_27,lambda_28,lambda_29,lambda_30,lambda_31,lambda_32,lambda_33,lambda_34,lambda_35,lambda_36,lambda_37,lambda_38,lambda_39,lambda_40,lambda_41,lambda_42,lambda_43,lambda_44,lambda_45,lambda_46,lambda_47,lambda_48,lambda_49,lambda_50,lambda_51,lambda_52,lambda_53,lambda_54,lambda_55,lambda_56,lambda_57,lambda_58,lambda_59,lambda_60,lambda_61,lambda_62,lambda_63,lambda_64,lambda_65,lambda_66,lambda_67,lambda_68,lambda_69,lambda_70,lambda_71,lambda_72,lambda_73,lambda_74,lambda_75,lambda_76,lambda_77,lambda_78,lambda_79,lambda_80,lambda_81,lambda_82,lambda_83,lambda_84,lambda_85,lambda_86,lambda_87,lambda_88,lambda_89,lambda_90,lambda_91,lambda_92,lambda_93,lambda_94,lambda_95,lambda_96,lambda_97,lambda_98,lambda_99,lambda_100,lambda_101,lambda_102,lambda_103,lambda_104,lambda_105,lambda_106,lambda_107,lambda_108,lambda_109,lambda_110,lambda_111,lambda_112,lambda_113,lambda_114,lambda_115,lambda_116,lambda_117,lambda_118,lambda_119,lambda_120,lambda_121,lambda_122,lambda_123,lambda_124,lambda_125,lambda_126,lambda_127,lambda_128,lambda_129,lambda_130,lambda_131,lambda_132,lambda_133,lambda_134,lambda_135,lambda_136,lambda_137,lambda_138,lambda_139,lambda_140,lambda_141,lambda_142,lambda_143,lambda_144,lambda_145,lambda_146,lambda_147,lambda_148,lambda_149,lambda_150,lambda_151,lambda_152,lambda_153,lambda_154,lambda_155,lambda_156,lambda_157,lambda_158,lambda_159,lambda_160,lambda_161,lambda_162,lambda_163,lambda_164,lambda_165,lambda_166,lambda_167,lambda_168,lambda_169,lambda_170,lambda_171,lambda_172,lambda_173,lambda_174,lambda_175,lambda_176,lambda_177,lambda_178,lambda_179,lambda_180,lambda_181,lambda_182,lambda_183,lambda_184,lambda_185,lambda_186,lambda_187,lambda_188,lambda_189,lambda_190,lambda_191,lambda_192,lambda_193,lambda_194,lambda_195,lambda_196,lambda_197,lambda_198,lambda_199,lambda_200,lambda_201,lambda_202,lambda_203,lambda_204,lambda_205,lambda_206,lambda_207,lambda_208,lambda_209,lambda_210,lambda_211,lambda_212,lambda_213,lambda_214,lambda_215,lambda_216,lambda_217,lambda_218,lambda_219,lambda_220,lambda_221,lambda_222,lambda_223,lambda_224,lambda_225,lambda_226,lambda_227,lambda_228,lambda_229,lambda_230,lambda_231,lambda_232,lambda_233,lambda_234,lambda_235,lambda_236,lambda_237,lambda_238,lambda_239,lambda_240,lambda_241,lambda_242,atomLambda_1 = c_28,atomLambda_2 = c_14,atomLambda_3 = c_16,atomLambda_4 = n_31,atomLambda_5 = o_40,atomLambda_6 = i_95,atomLambda_7 = o_51,atomLambda_8 = c_25,atomLambda_9 = n_36,atomLambda_10 = c_21,atomLambda_11 = cl_93,atomLambda_12 = n_34,atomLambda_13 = o_52,atomLambda_14 = o_41,atomLambda_15 = br_94,atomLambda_16 = c_194,atomLambda_17 = n_35,atomLambda_18 = o_49,atomLambda_19 = c_29,atomLambda_20 = o_45,atomLambda_21 = n_32,atomLambda_22 = c_27,atomLambda_23 = f_92,atomLambda_24 = c_19,atomLambda_25 = n_38,atomLambda_26 = h_8,atomLambda_27 = c_232,atomLambda_28 = c_22,atomLambda_29 = o_42,atomLambda_30 = c_230,atomLambda_31 = h_3,atomLambda_32 = c_26,atomLambda_33 = c_10,atomLambda_34 = c_195,atomLambda_35 = h_1,atomLambda_36 = o_50,bondLambda_1 = 2,bondLambda_2 = 3,bondLambda_3 = 7,bondLambda_4 = 1,bondLambda_5 = 4,bondLambda_6 = 5,
atomKappa_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8352592631719116,1.4023555687848126,4.263615263495029,0.25750982689477536,1.1188055352573432,0.19721891993418353,0.3853381352205493,0.7104170695149163,-0.023048560781389914,-0.445888180238861,-1.3429759125116998,-8.643959568263542,0.851622626500857,-0.25162338351250313,0.043611485349887014,1.2359848754916503,-5.433005960023237,0.44828224939712213,8.75597521502817,0.4035902395527219,-3.03954276853199,3.535343687875237,-0.10089111983280243,1.334072657853349,1.2252861632691636,-0.03004623780830397,0.6477175743486813,-2.6412292543108387,-0.15580923719198278,0.5855439156504472,-9.120849783975313,3.718244268325798,5.979830979559279,5.73311527353528,-3.990442791538355,-2.5088302570805134,0,0,0,0,0,0,
atomKappa_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1576561518666553,0.1343929369020479,0.5178449971651593,0.8495760184884845,0.09483954303648165,0.07738690517608614,0.11809704626055478,0.3044670538872071,0.1045282004421745,-0.3009579271155751,0.028789394793855387,-0.4793435952329636,0.3479155896793237,-0.03307643888740843,0.22154961709359916,0.30290411871514694,-0.6509091694156743,0.22121156143015705,1.9708957021605094,0.03432898085098949,-0.34517868908831933,1.5857560243041775,0.0138621761931953,0.16355560206571435,0.24896162525397,0.10447329801463232,0.0693972446254886,-1.3136063836106873,0.6545079464200192,0.1435081026460826,-1.3337430473525331,-0.2343806673633844,0.6647194498564867,0.9446284817660944,-0.3878026939690685,-0.40848889614044875,0,0,0,0,0,0,
atomKappa_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.159906695157773,1.1942745955314287,3.91062427683502,0.3383388556203166,1.0322935730899605,0.5058517025451298,0.5878835127234563,0.1973151448225082,-0.3063004495907726,-1.3972867086892122,-1.354878152926023,-7.869893354561951,1.0044750506150246,-0.06842381506350162,0.19006510125543083,0.9656517700106594,-4.949896395415252,0.6510123794594818,8.588180723476937,-0.17279698955444248,-3.0590482214706056,3.799361489833836,0.329740761098666,0.2937648109373801,0.9736597903226135,0.3352737358618649,0.7384752464801859,-2.761844382958251,0.16351584071503591,0.49287831800982307,-8.297286677055968,2.205310301410293,6.089953876577795,5.5316035119918014,-3.5236646028309284,-2.3835455015994955,0,0,0,0,0,0,
bondKappa_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.830296836031339,0.3922709641883324,0.8782767193390315,-1.7254491144905897,0.1431424131351784,0.12207924606917495,
bondKappa_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7781260464359827,0.14242376012162197,0.7089833301883107,-1.588667107661974,0.2477927676976919,0.09786741216195803,
bondKappa_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6013070171263488,0.130756683595146,1.8864336002268598,-3.3885596316193367,0.14958697296886284,0.16263371486610798,
finalKappa,0.29525809082102117,1.0463955647358913,0.5599459238852017,0.38071590783917414,0.5692769417436317,0.8616514500249801,0.5966185754402772,0.7149887126666823,0.4628439719409203,-0.047808585750469396,0.12577620884973553,-4.709683539794331E-4,0.5270017324559884,0.04371423923961696,0.3701182382630476,-0.025334175787586552,0.0766884294235689,-0.033331332606561764,0.35581930072232965,0.365965631057889,0.42387712339542755,0.4951502405772649,0.5736404197402251,0.35958825810333817,0.5734353907148709,0.6678154496997105,0.31603102746742484,0.09850812679196796,0.04898800763293836,0.6736630276157753,0.34725312463491004,0.14628004632040503,0.05417678325334657,0.25361115420171865,0.4278171012144822,0.5072281394547746,0.006889774860359262,0.04855467370826608,0.1386494977181849,0.11322096133288945,0.009190781212962507,0.09722488136940093,0.0788006519514916,0.07747419988120696,0.17166537393763834,1.2027119516413158,0.1020049203927875,0.1012898122974292,0.5394492266915542,0.17145875844806832,0.11697174431048753,0.07884530349006222,0.10863194544952122,0.26552036673123236,0.9051639828057852,0.6153019830096575,0.5161517252696899,0.4199217953584524,0.5148693123819261,0.8277680966979271,0.5220131945259653,0.4434237512184557,0.7651022905558897,0.11835537949699863,-0.007888203091157004,0.581468937122941,0.18171632752444056,0.07695928686119356,0.11497785459505472,0.25627865972944924,0.17747745149427396,0.05910818272468058,0.7238168630602956,0.609772439078143,0.6533913596663197,0.5382694555381012,0.6563252698117289,0.640366626269855,0.40786644189214166,0.4913705685611296,0.8110519136657395,-0.09689135092537067,-0.07900134813961485,-0.06073606447520086,0.07569770100127093,0.08856790135326133,0.039501994488244076,0.9334018649058173,0.5526873244562732,-0.025425716183533145,0.18799383044229281,9.441020919564106E-4,0.11053704056695558,0.17646812478892088,0.21092341342164042,0.3433112604047077,0.3084487785397111,0.15481004301997578,-0.018212529569793853,-0.07930642067351186,0.1540635859494523,-0.0023500564407553924,0.03276619381370491,0.07148087662087177,-0.056368154096399246,-0.056760570706131205,0.4844109595571811,0.1831825621366624,0.002104098383722509,0.13507955704959068,0.03258270785131614,-0.00383705051866469,0.2106796155537906,-0.019706285626972454,0.010601738162632303,0.027793320096994704,0.1771573670180928,0.32569665225562083,0.2218067760942822,0.2385719891693761,1.174633165690965,0.22567344848523221,0.24869989602515571,0.3815722888179506,0.02056125946665062,-0.017368769257985806,0.264712378181167,-0.01768988267224825,0.5546999539228396,-0.028247691548847875,0.14342982174284746,0.1040024552114197,0.825209131361304,0.3461366277935037,0.011637875233382996,0.18014303089198475,0.21479297474907733,0.30687834114251006,-0.03796100258859899,0.15109751183627634,0.0607977902718206,0.059684792241330616,0.05794175196970546,0.1453873337930305,0.3080826232038502,0.23417487772907003,0.135224330959249,-0.04249354103575567,0.052247721077562065,-0.02516002132897729,0.028634309053103057,0.08476695783888147,0.12350987136145199,-0.0061425206174041975,0.7062352192338901,0.28008540816918714,-0.01815701276026895,-0.052821182343965524,0.12685364761149942,0.12380177741327135,0.4455126376237693,0.3541362605613459,0.3813124284827729,0.30232402833849853,1.035680003057654,0.5044759723785858,0.42511569303875335,0.5001308487733285,0.875768245787647,0.3525119791425336,0.9652136496349547,0.01399685950836249,0.07865539753800928,-0.01705084850887625,-0.010081913880564196,0.17560583449459294,0.09373670882930026,-0.09456665162393077,0.15187019293496087,0.3067159121624834,0.41807820643173205,0.3958917258535086,0.7091095559247499,0.31878796104852647,0.46675595776270895,0.4133429483717717,0.31935756512224833,0.3920655498968581,0.2742928893888424,0.21260501823164435,0.5719558615450305,0.36922589658452304,0.20151534370370205,0.12175595547992467,0.11134655868000036,0.047046743553790814,0.055047720708453825,0.15064539705427657,0.02694762661406887,0.6433696487651176,0.3318900938918484,0.4223561606820768,-0.01849971544244962,0.030494411200594138,0.29350583978161815,-0.0162326037170117,0.5943054395053969,0.3208867463551705,0.1191955127893105,0.08300447256246837,0.2272950980456301,0.4065822574981179,0.1516373536021198,0.0709041919564261,0.12472653583475664,0.2363705917583166,0.557331520949974,0.5250916225206194,0.6643980522149537,0.43373301638499684,0.6931286603646704,0.44966914003939806,0.8455309641155498,0.46459362267108534,0.5038986865503918,0.040389617012600014,0.025569499113150405,0.19171932530420105,0.022199942593036027,0.4040233909545001,-0.025698839661516176,-0.027154996375966037,0.18196425683017764,0.11279756287523243,0.45701843559669564,0.4490488765175675,0.5165208505612854,0.5032286423285223,0.6436988546578912,0.5916032243875522,0.6580945326770045,0.4823926771889369,0.4479101329311936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
